Time,Time Delta,flowsetpoint,Rm201A_EST_flowsetpoint,Rm201A_WST_flowsetpoint,Rm202_flowsetpoint,Rm204_flowsetpoint,Rm206_NTH_flowsetpoint,Rm206_STH_flowsetpoint,Rm207A_flowsetpoint,Rm207B_flowsetpoint,Rm207D_EST_flowsetpoint,Rm207D_WST_flowsetpoint,Rm209_flowsetpoint,Rm215_flowsetpoint,Rm302_flowsetpoint,Rm303_flowsetpoint,Rm304_flowsetpoint,Rm305_flowsetpoint,Rm307_flowsetpoint,Rm309_flowsetpoint,Rm311_flowsetpoint,Rm312_flowsetpoint,Rm313_flowsetpoint,Rm314_flowsetpoint,Rm315_flowsetpoint,Rm316_flowsetpoint,Rm319_flowsetpoint,Rm402_flowsetpoint,Rm406_flowsetpoint,Rm408_flowsetpoint,Rm409_flowsetpoint,Rm411_flowsetpoint,Rm412_flowsetpoint,Rm413_flowsetpoint,Rm414_flowsetpoint,Rm415_flowsetpoint,Rm417_flowsetpoint,Rm502_flowsetpoint,Rm503_flowsetpoint,Rm504_flowsetpoint,Rm505_flowsetpoint,Rm507_flowsetpoint,Rm510_flowsetpoint,Rm513_flowsetpoint,Rm514_flowsetpoint,Rm515_flowsetpoint,Rm517_flowsetpoint,Rm519_flowsetpoint,Rm602_flowsetpoint,Rm603_flowsetpoint,Rm604_flowsetpoint,Rm605_flowsetpoint,Rm607_flowsetpoint,Rm611_flowsetpoint,Rm613_flowsetpoint,Rm614_flowsetpoint,Rm615_flowsetpoint,Rm617_flowsetpoint,Rm702_flowsetpoint,Rm704_flowsetpoint,Rm707_flowsetpoint,Rm709_flowsetpoint,Rm710_flowsetpoint,Rm711_flowsetpoint,Rm712_flowsetpoint,Rm714_flowsetpoint,Rm802_flowsetpoint,Rm803_flowsetpoint,Rm804_flowsetpoint,Rm805_flowsetpoint,Rm806_flowsetpoint,Rm809_flowsetpoint,Rm404_405_flowsetpoint,Rm703_flowsetpoint,RmF2_BRIDG_flowsetpoint,RmF3_BRIDG_flowsetpoint,RmF4_BRIDG_flowsetpoint,RmF5_BRIDG_flowsetpoint,RmF6_BRIDG_flowsetpoint,% at max,% at min,% overall
48:08.1,103811.3353,56.733333333333334,100,100,100.0,56.666666666666664,0,42.42424242424242,0,49.047619047619044,0,0,100,14.000000000000002,7.249999999999999,90.75,86.66666666666667,0,0,44.0,84.19354838709677,0,48.333333333333336,87.82258064516128,79.55555555555556,30.8,100,56.00000000000001,85.68421052631578,0,46.285714285714285,81.0,100,100,81.0909090909091,100,40.0,54.800000000000004,82.94117647058825,78.51851851851852,72.54545454545455,0,56.57142857142857,0,66.77419354838709,0,13.617021276595745,100,100,29.833333333333336,0,100.0,0,0,100.0,12.4,76.0,100,81.0,67.9,0,0,70.875,81.80952380952381,14.000000000000002,100,87.5,80.06756756756756,82.9032258064516,88.44444444444444,79.11111111111111,67.5,100,76.25,2.8000000000000003,0,100,0,56.733333333333334,0.1625,0.225,0.3581812682730114
2017-02-15 15:15:32.821190,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,77.33333333333333,0,0,0,26.0,78.38709677419354,0,32.666666666666664,87.09677419354838,0,0,3.428571428571429,36.84210526315789,0,78.8,100,93.25,1.7500000000000002,100,86.54545454545455,100,83.25,44.800000000000004,72.6470588235294,0,0,0,35.0,78.0,62.58064516129033,66.30872483221476,77.02127659574468,0,100,87.16666666666667,0,0,100.0,0,82.75,17.7,100.0,85.5,87.71428571428571,0,0,0,70.125,0,40.0,100,0,36.28378378378378,30.161290322580648,81.33333333333333,82.22222222222221,76.0,100,0,13.200000000000001,18.2,100,100,0,0.1375,0.4,0.3442925149397346
2017-02-15 15:17:37.893343,125.072153,0,0,100,0,100,0,0,0,0,0,0,100,0,0,77.16666666666666,0,0,0,26.0,78.38709677419354,0,32.5,86.45161290322581,0,0,3.428571428571429,37.89473684210527,0,78.8,100,93.25,1.7500000000000002,100,86.18181818181819,100,89.25,46.0,72.79411764705883,0,0,0,30.0,80.75,62.58064516129033,66.30872483221476,75.31914893617021,0,100,86.41666666666666,0,0,0,0,82.75,18.4,100.0,84.25,83.28571428571429,100.0,0,0,73.125,0,40.0,100,0,43.310810810810814,39.83870967741935,0,82.66666666666667,76.0,100,89.41666666666667,12.3,20.4,100,100,0,0.1375,0.4,0.3414767547857794
2017-02-15 15:19:46.946725,254.125535,0,0,100,0,100,0,0,0,0,0,0,100,0,0,78.91666666666667,0,0,0,20.8,78.38709677419354,0,43.0,85.96774193548387,0,0,1.4285714285714286,36.63157894736842,0,79.0,100,93.25,100,100,86.18181818181819,100,90.5,58.8,70.88235294117648,0,0,0,30.0,80.875,62.58064516129033,66.30872483221476,74.04255319148936,0,1.0526315789473684,86.5,0,0,0,0,82.58333333333333,18.2,100.0,84.25,76.85714285714286,100.0,0,0,76.875,0,39.5,100,0,48.986486486486484,39.35483870967742,100.0,75.55555555555556,76.0,100,89.41666666666667,9.9,29.26666666666667,100,100,0,0.1375,0.3875,0.33511597285526185
2017-02-15 15:21:56.834154,384.012964,0,0,100,0,100,0,0,0,0,0,0,100,0,0,87.66666666666667,0,0,0,20.4,78.70967741935485,0,44.916666666666664,87.25806451612902,0,0,4.857142857142857,36.84210526315789,0,79.60000000000001,100,92.75,100,100,86.18181818181819,100,90.5,58.8,70.88235294117648,0,0,0,30.0,77.625,62.58064516129033,66.71140939597315,72.3404255319149,0,1.263157894736842,86.91666666666666,0,0,0,0,82.75,17.9,100.0,85.75,84.85714285714285,100.0,0,0,76.875,0,39.0,100,0,55.2027027027027,39.35483870967742,90.0,70.44444444444444,80.5,100,89.41666666666667,6.800000000000001,25.666666666666664,100,100,0,0.1375,0.3875,0.33130760660386915
2017-02-15 15:24:06.819589,513.998399,0,0,100,0,100,0,0,0,0,0,0,100,0,0,89.83333333333333,0,0,0,20.0,78.38709677419354,0,50.66666666666667,88.2258064516129,0,0,5.428571428571429,42.73684210526316,0,81.39999999999999,100,93.25,100,100,86.54545454545455,100,85.5,62.0,68.82352941176471,0,0,0,30.28571428571429,78.125,64.6774193548387,67.6510067114094,71.48936170212767,0,3.1578947368421053,87.16666666666667,0,0,0,0,82.75,17.599999999999998,0,86.75,84.85714285714285,100.0,0,0,79.75,0,38.5,100,0,60.33783783783784,42.096774193548384,89.11111111111111,66.44444444444444,81.0,100,89.41666666666667,8.0,19.26666666666667,100,100,0,0.1375,0.4,0.3282285019750836
2017-02-15 15:26:22.357341,649.536151,0,0,100,0,27.27272727272727,0,0,0,0,0,0,100,0,0,90.75,0,0,0,25.2,78.38709677419354,0,49.333333333333336,87.66129032258064,0,0,5.428571428571429,44.21052631578947,0,81.39999999999999,100,93.0,100,100,86.18181818181819,100,86.75,67.2,65.29411764705883,0,0,0,27.0,79.0,64.19354838709678,67.78523489932886,71.48936170212767,0,3.3684210526315788,87.16666666666667,0,0,0,0,82.75,18.099999999999998,0,87.5,84.0,100.0,0,0,67.125,0,39.0,100,0,60.54054054054055,38.064516129032256,81.55555555555556,66.88888888888889,76.5,100,89.41666666666667,7.5,37.333333333333336,100,100,0,0.125,0.4,0.3266889496606908
2017-02-15 15:28:42.386350,789.56516,0,0,100,0,28.78787878787879,0,0,0,0,0,0,100,0,0,90.33333333333333,0,0,0,25.6,79.03225806451613,0,50.0,81.85483870967742,0,0,5.142857142857142,36.0,0,82.19999999999999,0.8571428571428572,87.25,0.25,100,94.9090909090909,100,85.75,67.2,68.67647058823529,0,0,0,22.0,79.125,64.19354838709678,68.05369127516778,71.48936170212767,0,3.578947368421052,86.66666666666667,0,0,0,0,82.58333333333333,22.1,0,87.5,83.28571428571429,100.0,0,0,100.0,0,39.0,100,0,60.40540540540541,42.25806451612903,84.88888888888889,67.55555555555556,75.75,100,0,8.6,29.06666666666667,100,100,0,0.1,0.4125,0.32377190317026233
2017-02-15 15:30:50.324668,917.503478,0,0,100,0,100,0,0,0,0,0,0,100,0,0,80.33333333333333,0,0,0,25.6,78.38709677419354,0,46.166666666666664,83.70967741935483,0,0,100,36.21052631578948,0,83.2,100,86.5,0.25,100,94.9090909090909,100,84.0,67.2,71.02941176470588,0,0,0,21.857142857142858,79.5,64.35483870967742,67.78523489932886,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.75,26.3,0,87.5,75.71428571428571,100.0,0,0,73.125,0,38.5,100,0,60.13513513513513,40.96774193548387,0,67.33333333333333,75.25,100,0,8.9,27.73333333333333,100,100,0,0.15,0.425,0.33074040311961916
2017-02-15 15:32:53.865734,1041.044544,0,0,100,0,100,0,0,0,0,0,0,100,0,0,79.33333333333333,0,0,0,26.0,80.96774193548387,0,46.0,85.80645161290322,0,0,0.5714285714285714,36.0,0,76.2,100,86.75,0.5,100,100.0,100,84.0,67.2,71.02941176470588,0,0,0,27.142857142857142,79.5,64.19354838709678,67.78523489932886,71.48936170212767,0,100,87.16666666666667,0,0,0,0,83.0,26.5,0,87.0,75.14285714285714,100.0,0,0,92.875,0,39.0,100,0,64.72972972972974,44.83870967741935,100.0,66.66666666666666,74.75,100,0,7.9,32.86666666666667,100,100,0,0.1375,0.4125,0.32352881596272665
2017-02-15 15:35:18.275994,1185.454804,0,0,100,0,100,0,0,0,0,0,0,100,0,0,81.16666666666667,0,0,0,25.6,81.93548387096774,0,46.0,87.25806451612902,0,0,4.285714285714286,34.73684210526316,0,75.2,0.2857142857142857,86.75,1.5,100,100.0,100,85.75,67.2,67.79411764705883,0,0,0,27.0,79.5,64.19354838709678,67.91946308724832,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.75,28.499999999999996,0,80.75,82.0,100.0,0,0,100.0,0,38.5,100,0,64.52702702702703,43.70967741935484,100.0,65.77777777777779,74.25,100,0,17.2,33.33333333333333,100,100,0,0.125,0.4125,0.3194165907019143
2017-02-15 15:37:29.570503,1316.749313,0,0,100,0,100,0,0,0,0,0,0,100,0,0,83.16666666666667,0,0,0,26.0,83.22580645161291,0,39.916666666666664,87.66129032258064,0,0,3.428571428571429,33.89473684210526,0,80.0,100,86.75,1.5,100,100.0,100,86.0,68.4,67.3529411764706,0,0,0,27.0,79.625,64.19354838709678,69.26174496644295,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.58333333333333,30.2,0,80.0,82.28571428571428,100.0,0,0,86.25,0,39.0,100,0,64.32432432432432,43.54838709677419,100.0,65.55555555555556,74.0,100,0,17.299999999999997,30.2,100,100,0,0.1375,0.4125,0.322657753469057
2017-02-15 15:39:34.906672,1442.085482,0,0,100,0,100,0,0,0,0,0,0,100,0,0,84.66666666666667,0,0,0,26.0,78.38709677419354,0,40.08333333333333,80.40322580645162,0,0,4.285714285714286,42.10526315789473,0,80.0,100,86.75,1.0,100,100.0,100,86.0,70.39999999999999,67.20588235294119,0,0,0,27.0,79.5,64.19354838709678,70.46979865771812,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.75,33.0,0,89.5,82.28571428571428,100.0,0,0,84.25,0,39.0,100,0,64.05405405405405,41.29032258064516,83.33333333333334,66.0,80.0,100,0,13.3,33.0,100,100,0,0.1375,0.4125,0.323508558695432
2017-02-15 15:41:44.969111,1572.147921,0,0,100,0,100,0,0,0,0,0,0,100,0,0,83.08333333333333,0,0,0,26.0,78.38709677419354,0,40.33333333333333,86.45161290322581,0,0,4.0,32.631578947368425,0,80.0,100,86.75,100,100,100.0,100,86.25,70.39999999999999,67.20588235294119,0,0,0,27.0,82.125,64.35483870967742,70.87248322147651,71.48936170212767,0,100,87.0,0,0,0,0,82.75,34.0,0,90.75,82.14285714285714,100.0,0,0,71.625,0,39.0,100,0,63.986486486486484,43.38709677419355,83.33333333333334,65.55555555555556,79.75,100,0,7.1,29.666666666666668,100,100,0,0.15,0.4125,0.32672946419528004
2017-02-15 15:44:33.985779,1741.164589,0,0,100,0,100,0,0,0,0,0,0,100,0,0,81.08333333333333,0,0,0,25.6,84.83870967741936,0,40.33333333333333,87.98387096774194,0,0,4.0,37.68421052631579,0,81.0,100,86.5,100,100,90.54545454545455,100,85.75,67.2,69.70588235294117,0,0,0,17.857142857142858,82.25,64.35483870967742,70.87248322147651,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.75,33.0,0,80.0,81.71428571428572,100.0,0,0,76.875,0,39.5,100,0,63.986486486486484,40.96774193548387,84.0,59.111111111111114,73.5,100,0,100,30.266666666666666,100,100,0,0.1625,0.4125,0.3292413653398157
2017-02-15 15:48:18.844640,1966.02345,0,0,100,0,100,0,0,0,0,0,0,100,0,0,78.91666666666667,0,0,0,26.0,79.35483870967742,0,33.666666666666664,87.82258064516128,0,0,4.0,42.10526315789473,0,81.0,100,86.75,100,100,90.18181818181819,100,86.5,66.0,70.29411764705881,0,0,0,23.714285714285715,81.5,64.19354838709678,71.14093959731544,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.75,37.3,0,86.0,81.0,100.0,0,0,93.0,0,39.0,100,0,66.95945945945945,45.0,0,62.0,77.25,100,0,4.5,31.666666666666664,100,100,0,0.15,0.425,0.3232654714878963
2017-02-15 15:50:22.917736,2090.096546,0,0,100,0,100,0,0,0,0,0,0,100,0,0,79.16666666666666,0,0,0,26.400000000000002,78.38709677419354,0,33.416666666666664,82.9032258064516,0,0,100,38.10526315789474,0,81.2,1.4285714285714286,86.5,2.25,100,90.18181818181819,100,86.0,53.6,71.02941176470588,0,0,0,16.428571428571427,81.25,64.19354838709678,71.14093959731544,71.48936170212767,0,3.1578947368421053,87.16666666666667,0,0,0,0,82.75,36.4,0,87.25,81.14285714285714,100.0,0,0,81.625,0,39.0,100,0,66.82432432432432,42.41935483870968,100.0,60.66666666666667,77.25,100,89.58333333333334,5.4,32.800000000000004,100,100,0,0.125,0.4,0.32853236098450317
2017-02-15 15:52:32.498148,2219.676958,0,0,100,0,100,0,0,0,0,0,0,100,0,0,78.83333333333333,0,0,0,26.400000000000002,80.3225806451613,0,33.08333333333333,84.91935483870968,0,0,4.285714285714286,34.31578947368421,0,81.0,100,86.5,100,100,90.18181818181819,100,86.25,55.2,71.76470588235294,0,0,0,20.857142857142858,82.0,64.19354838709678,80.53691275167785,71.48936170212767,0,3.1578947368421053,87.16666666666667,0,0,0,0,80.91666666666667,37.2,0,87.5,80.85714285714286,100.0,0,0,80.75,0,39.0,100,0,66.8918918918919,42.90322580645161,100.0,64.66666666666666,77.25,100,89.25,5.3,32.266666666666666,100,100,0,0.1375,0.4,0.32604071710726223
2017-02-15 15:54:34.825145,2342.003955,0,0,100,0,100,0,0,0,0,0,0,100,0,0,79.08333333333334,0,0,0,26.8,81.61290322580645,0,32.83333333333333,87.01612903225806,0,0,3.7142857142857144,41.89473684210526,0,81.0,100,86.75,100,100,95.27272727272728,100,86.5,58.8,72.20588235294117,0,0,0,19.0,82.875,59.51612903225807,80.53691275167785,71.48936170212767,0,2.1052631578947367,85.83333333333333,0,0,0,0,80.91666666666667,44.2,0,87.5,76.42857142857142,85.3,0,0,70.25,0,39.0,100,0,66.8918918918919,43.225806451612904,100.0,69.55555555555556,77.25,100,89.75,9.0,35.46666666666667,100,100,0,0.1375,0.4,0.3276005266889497
2017-02-15 15:56:38.889241,2466.068051,0,0,100,0,100,0,0,0,0,0,0,100,0,0,80.91666666666667,0,0,0,26.8,82.58064516129032,0,32.75,87.82258064516128,0,0,3.428571428571429,41.89473684210526,0,80.0,100,86.5,100,100,90.54545454545455,100,87.0,62.4,71.47058823529412,0,0,0,19.28571428571429,84.0,59.51612903225807,80.93959731543625,71.48936170212767,0,100,85.33333333333334,0,0,0,0,82.41666666666667,44.2,0,87.5,76.42857142857142,85.3,0,0,70.25,0,39.0,100,0,66.82432432432432,44.03225806451613,83.33333333333334,61.55555555555555,77.25,100,89.41666666666667,10.4,38.733333333333334,100,100,0,0.15,0.4,0.32778284209460146
2017-02-15 15:58:42.933336,2590.112146,0,0,100,0,27.575757575757574,0,0,0,0,0,0,100,0,0,82.33333333333334,0,0,0,26.8,81.93548387096774,0,37.583333333333336,83.06451612903226,0,0,4.285714285714286,38.10526315789474,0,80.60000000000001,100,86.75,100,100,90.18181818181819,100,86.75,61.199999999999996,71.32352941176471,0,0,0,18.714285714285715,84.5,62.58064516129033,81.74496644295301,71.48936170212767,0,100,84.33333333333334,0,0,0,0,81.41666666666667,47.9,0,87.5,75.85714285714286,84.2,0,0,81.0,0,39.0,100,0,66.82432432432432,45.16129032258064,86.0,60.22222222222222,77.25,100,89.25,9.4,36.666666666666664,100,100,0,0.1375,0.4,0.32585840170161046
58:42.9,2590.112146,0,0,100,0,27.575757575757574,0,0,0,0,0,0,100,0,0,82.33333333333334,0,0,0,26.8,81.93548387096774,0,37.583333333333336,83.06451612903226,0,0,4.285714285714286,38.10526315789474,0,80.60000000000001,100,86.75,100,100,90.18181818181819,100,86.75,61.199999999999996,71.32352941176471,0,0,0,18.714285714285715,84.5,62.58064516129033,81.74496644295301,71.48936170212767,0,100,84.33333333333334,0,0,0,0,81.41666666666667,47.9,0,87.5,75.85714285714286,84.2,0,0,81.0,0,39.0,100,0,66.82432432432432,45.16129032258064,86.0,60.22222222222222,77.25,100,89.25,9.4,36.666666666666664,100,100,0,0.1375,0.4,0.32585840170161046
00:46.9,2714.066235,0,0,100,0,27.575757575757574,0,0,0,0,0,0,100,0,0,83.91666666666666,0,0,0,26.8,77.09677419354838,0,37.583333333333336,83.95161290322581,0,0,4.285714285714286,42.31578947368421,0,81.0,100,86.5,100,100,90.18181818181819,100,86.75,57.199999999999996,71.32352941176471,0,0,0,19.0,85.5,65.0,82.68456375838926,71.48936170212767,0,100,84.83333333333334,0,0,0,0,75.83333333333333,47.8,0,87.75,75.71428571428571,56.49999999999999,0,0,81.5,0,39.0,100,0,66.82432432432432,45.16129032258064,86.0,60.22222222222222,77.25,100,89.41666666666667,8.799999999999999,36.666666666666664,100,100,0,0.1375,0.4,0.33159120834599415
03:19.1,2866.310943,0,0,100,0,27.878787878787882,0,0,0,0,0,0,0.5714285714285714,0,0,82.83333333333334,0,0,0,26.8,75.80645161290323,0,37.833333333333336,85.16129032258064,0,0,3.428571428571429,37.89473684210527,0,81.2,100,86.5,100,100,90.18181818181819,100,86.75,54.400000000000006,71.61764705882354,0,0,0,19.428571428571427,85.625,62.74193548387097,82.81879194630872,71.48936170212767,0,100,86.33333333333333,0,0,0,0,77.16666666666666,47.3,0,87.5,75.71428571428571,54.6,0,0,81.25,0,38.5,100,0,66.8918918918919,46.61290322580645,0,58.666666666666664,77.25,100,89.41666666666667,9.0,32.666666666666664,100,100,0,0.125,0.4125,0.33238124177048517
05:24.4,2991.61011,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,80.66666666666666,0,0,0,26.400000000000002,79.03225806451613,0,36.41666666666667,85.64516129032258,0,0,3.7142857142857144,37.68421052631579,0,80.2,1.1428571428571428,86.75,3.0,100,89.45454545454545,100,86.75,56.00000000000001,72.20588235294117,0,0,0,19.28571428571429,86.0,63.2258064516129,82.81879194630872,71.48936170212767,0,100,87.16666666666667,0,0,0,0,78.66666666666666,51.2,0,87.5,79.0,53.2,0,0,81.25,0,37.5,100,0,71.28378378378379,46.45161290322581,100.0,61.77777777777778,77.25,100,89.41666666666667,9.4,37.4,100,100,0,0.1125,0.4,0.3277018130254229
07:32.1,3119.320509,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,79.16666666666666,0,0,0,26.400000000000002,82.25806451612904,0,36.0,86.85483870967742,0,0,4.0,37.68421052631579,0,80.4,0.8571428571428572,86.5,100,100,90.18181818181819,100,86.25,57.99999999999999,72.6470588235294,0,0,0,19.428571428571427,91.375,65.64516129032259,81.34228187919463,71.48936170212767,0,100,87.16666666666667,0,0,0,0,82.41666666666667,51.5,0,81.0,80.57142857142857,49.7,0,0,81.25,0,37.0,100,0,73.1081081081081,46.45161290322581,100.0,69.77777777777779,77.25,100,89.58333333333334,13.700000000000001,36.733333333333334,100,100,0,0.125,0.4,0.32431884938721767
09:46.9,3254.115219,0,72.0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,78.58333333333334,0,0,0,26.8,80.3225806451613,0,35.66666666666667,86.45161290322581,0,0,4.0,40.21052631578947,0,81.0,100,86.75,100,100,90.18181818181819,100,86.75,60.4,73.08823529411764,0,0,0,19.57142857142857,92.75,64.35483870967742,80.40268456375838,71.48936170212767,0,100,87.16666666666667,0,0,0,0,83.25,51.5,0,84.25,81.28571428571428,73.2,0,0,81.0,0,36.5,100,0,73.98648648648648,45.645161290322584,100.0,71.11111111111111,77.25,100,89.41666666666667,19.1,38.266666666666666,100,100,0,0.1375,0.3875,0.31735034943786083
11:58.9,3386.096768,0,72.0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,77.58333333333334,0,0,0,26.400000000000002,75.80645161290323,0,35.5,80.96774193548387,0,0,4.571428571428571,40.63157894736842,0,81.0,100,86.75,100,100,90.18181818181819,100,87.25,62.4,73.08823529411764,0,0,0,19.28571428571429,0,62.74193548387097,80.40268456375838,71.48936170212767,0,100,87.16666666666667,0,0,0,0,80.5,55.2,0,87.25,81.71428571428572,66.10000000000001,0,0,81.0,0,36.0,100,0,65.87837837837837,47.58064516129033,83.33333333333334,63.33333333333333,77.25,100,89.41666666666667,23.0,44.0,100,100,0,0.1375,0.4,0.3214423174313785
14:08.8,3516.025199,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,77.33333333333333,0,0,0,31.2,77.41935483870968,0,35.5,87.82258064516128,0,0,4.0,37.68421052631579,0,81.0,100,86.5,100,100,90.18181818181819,100,87.25,61.6,73.08823529411764,0,0,0,19.428571428571427,0,62.58064516129033,80.53691275167785,71.48936170212767,0,100,87.16666666666667,0,0,0,0,80.83333333333333,55.400000000000006,0,89.25,82.14285714285714,67.9,0,0,81.25,0,36.0,100,0,64.86486486486487,48.54838709677419,84.88888888888889,63.33333333333333,77.0,100,89.41666666666667,21.6,42.4,100,100,0,0.1375,0.4125,0.3188899017522536
16:24.4,3651.617955,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,77.5,0,0,0,31.2,78.70967741935485,0,29.166666666666668,88.2258064516129,0,0,0.2857142857142857,37.26315789473684,0,82.19999999999999,100,87.0,100,100,80.0,100,87.25,55.2,74.8529411764706,0,0,0,19.28571428571429,0,62.58064516129033,80.53691275167785,71.48936170212767,0,100,87.16666666666667,0,0,0,0,80.66666666666666,55.60000000000001,0,80.5,82.14285714285714,67.9,0,0,81.375,0,36.0,100,0,70.6081081081081,48.225806451612904,86.8888888888889,63.33333333333333,72.5,100,89.41666666666667,13.900000000000002,36.4,100,100,0,0.1375,0.4125,0.3243391066545123
18:27.9,3775.102018,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,77.33333333333333,0,0,0,31.6,84.19354838709677,0,28.916666666666668,87.82258064516128,0,0,0.8571428571428572,35.1578947368421,0,83.6,1.4285714285714286,86.5,100,100,78.9090909090909,100,86.75,56.00000000000001,76.3235294117647,0,0,0,19.428571428571427,0,62.58064516129033,80.53691275167785,71.48936170212767,0,100,87.16666666666667,0,0,0,0,80.16666666666666,57.3,0,79.0,82.0,67.9,0,0,81.5,0,36.0,100,0,70.20270270270271,48.38709677419355,89.77777777777777,63.77777777777778,75.25,100,86.83333333333333,10.2,44.53333333333334,100,100,0,0.125,0.4125,0.3226374962017624
20:40.5,3907.697602,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,78.16666666666666,0,0,0,31.6,80.3225806451613,0,28.999999999999996,87.5,0,0,4.571428571428571,36.421052631578945,0,83.39999999999999,16.28571428571429,86.75,100,100,86.18181818181819,100,87.25,56.00000000000001,76.3235294117647,0,0,0,19.428571428571427,0,64.19354838709678,80.53691275167785,71.48936170212767,0,100,87.16666666666667,0,0,0,0,81.91666666666667,59.099999999999994,0,90.25,82.14285714285714,67.9,0,0,81.625,0,36.0,100,0,68.85135135135135,47.58064516129033,82.22222222222221,63.55555555555556,75.5,100,85.0,8.4,47.13333333333333,100,100,0,0.125,0.4125,0.3207738276106553
22:47.4,4034.59186,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,80.25,0,0,0,31.6,78.06451612903226,0,28.999999999999996,87.5,0,0,3.7142857142857144,41.26315789473684,0,83.6,21.714285714285715,86.75,100,100,86.18181818181819,100,86.75,53.6,72.20588235294117,0,0,0,20.857142857142858,0,64.6774193548387,80.40268456375838,71.48936170212767,0,100,87.16666666666667,0,0,0,0,83.5,59.0,0,84.5,82.14285714285714,67.7,0,0,81.0,0,36.0,100,0,70.0,46.935483870967744,80.44444444444444,63.11111111111111,76.25,100,85.0,7.9,39.266666666666666,100,100,0,0.125,0.4125,0.3221310645193963
24:53.0,4160.226045,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,81.58333333333333,0,0,0,31.6,75.48387096774194,0,34.166666666666664,86.04838709677419,0,0,4.285714285714286,37.89473684210527,0,83.6,10.571428571428571,86.75,0.0,100,86.18181818181819,100,86.25,53.6,75.1470588235294,0,0,0,24.571428571428573,0,64.83870967741936,80.53691275167785,71.48936170212767,0,100,87.16666666666667,0,0,0,0,78.5,59.099999999999994,0,77.0,82.14285714285714,67.9,0,0,81.0,0,36.0,100,0,69.86486486486486,50.32258064516129,81.77777777777779,63.11111111111111,76.0,18.583333333333332,85.0,12.0,46.6,100,100,0,0.1,0.4125,0.3190722171579054
26:58.0,4285.165192,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,83.08333333333333,0,0,0,31.6,75.80645161290323,0,34.333333333333336,85.16129032258064,0,0,4.0,35.578947368421055,0,83.8,17.42857142857143,86.75,100,100,86.18181818181819,100,86.5,53.6,75.29411764705883,0,0,0,25.142857142857146,0,65.0,80.53691275167785,71.48936170212767,0,100,86.08333333333333,0,0,0,0,79.5,59.199999999999996,0,86.0,82.0,68.10000000000001,0,0,81.5,0,36.0,100,0,72.83783783783784,50.0,84.0,63.11111111111111,76.25,17.166666666666668,85.0,15.0,42.266666666666666,100,100,0,0.1125,0.4125,0.31755292211080727
29:10.6,4417.788777,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,85.08333333333333,0,0,0,31.6,79.03225806451613,0,34.416666666666664,88.62903225806451,0,0,4.0,35.1578947368421,0,83.6,18.0,86.5,100,100,86.54545454545455,100,86.75,53.6,75.88235294117646,0,0,0,20.857142857142858,0,65.0,80.40268456375838,71.48936170212767,0,3.1578947368421053,87.16666666666667,0,0,0,0,75.0,59.099999999999994,0,86.75,82.14285714285714,67.9,0,0,82.25,0,36.0,100,0,73.44594594594595,45.16129032258064,87.1111111111111,76.0,76.0,100,83.91666666666666,16.3,42.93333333333334,100,100,0,0.1125,0.4125,0.31581079712346805
31:17.6,4544.802042,0,0,100,0,27.878787878787882,0,0,0,0,0,0,100,0,0,83.91666666666666,0,0,0,31.6,79.35483870967742,0,34.333333333333336,87.5,0,0,4.571428571428571,41.05263157894737,0,83.6,13.714285714285715,86.75,100,100,86.54545454545455,100,87.25,50.4,75.73529411764706,0,0,0,11.714285714285715,0,65.32258064516128,79.86577181208054,71.48936170212767,0,100,87.16666666666667,0,0,0,0,85.08333333333333,59.099999999999994,0,87.5,82.14285714285714,67.9,0,0,65.375,0,36.0,100,0,73.71621621621621,45.96774193548387,89.55555555555556,77.11111111111111,76.0,100,81.83333333333334,18.2,46.266666666666666,100,100,0,0.125,0.4125,0.3164590296768966
