Time,Time Delta,n_temp,s_temp,e_temp,w_temp,c_temp,b_temp
47:55.9,171143.1281,0,0,0,0,0,80.262
49:58.6,171265.7501,0,0,0,0,0,79.846
52:10.7,171397.9097,0,0,0,0,0,79.47
54:14.1,171521.3288,0,0,0,0,0,79.152
56:21.7,171648.8481,0,0,0,0,0,78.758
58:49.1,171796.2415,0,0,0,0,0,78.48
01:10.7,171937.8826,0,0,0,0,0,78.374
03:24.7,172071.8733,0,0,0,0,0,78.25
05:38.8,172205.9569,0,0,0,0,0,78.164
07:55.7,172342.8369,0,0,0,0,0,78.172
10:38.2,172505.3582,0,0,0,0,0,77.798
12:56.5,172643.6921,0,0,0,0,0,77.764
15:08.7,172775.8417,0,0,0,0,0,77.86800000000001
17:16.7,172903.843,0,0,0,0,0,78.146
19:46.7,173053.8476,0,0,0,0,0,78.63199999999999
21:50.2,173177.3526,0,0,0,0,0,78.98799999999999
23:56.9,173304.0319,0,0,0,0,0,79.352
26:21.4,173448.5421,0,0,0,0,0,79.78
29:06.7,173613.8506,0,0,0,0,0,80.124
31:10.3,173737.4667,0,0,0,0,0,80.39000000000001
33:52.8,173899.985,0,0,0,0,0,80.55
35:56.1,174023.327,0,0,0,0,0,80.726
38:25.1,174172.2815,0,0,0,0,0,80.96000000000001
40:45.2,174312.4286,0,0,0,0,0,81.15599999999999
43:16.7,174463.8342,0,0,0,0,0,81.422
45:20.3,174587.4303,0,0,0,0,0,81.41600000000001
47:32.7,174719.8299,0,0,0,0,0,81.37
49:44.8,174851.9714,0,0,0,0,0,81.168
51:52.7,174979.8557,0,0,0,0,0,81.262
53:56.2,175103.4028,0,0,0,0,0,81.152
56:08.7,175235.9054,0,0,0,0,0,81.118
58:20.7,175367.8929,0,0,0,0,0,81.164
00:59.8,175526.954,0,0,0,0,0,80.988
03:15.4,175662.5928,0,0,0,0,0,80.814
05:38.8,175805.959,0,0,0,0,0,80.61600000000001
08:02.7,175949.8573,0,0,0,0,0,80.47
10:28.8,176096.0246,0,0,0,0,0,80.418
12:48.7,176235.8926,0,0,0,0,0,80.362
14:52.6,176359.7927,0,0,0,0,0,80.42
17:08.8,176496.0255,0,0,0,0,0,80.41799999999999
19:30.4,176637.5556,0,0,0,0,0,80.36
22:08.2,176795.4176,0,0,0,0,0,80.28599999999999
24:22.2,176929.4073,0,0,0,0,0,80.064
24:22.2,176929.4073,0,0,0,0,0,80.064
37:36.6,177723.8277,0,0,0,0,0,79.00399999999999
39:39.2,177846.3587,0,0,0,0,0,78.74199999999999
41:50.2,177977.4052,0,0,0,0,0,78.60800000000002
43:53.8,178101.0093,0,0,0,0,0,78.522
46:06.4,178233.5669,0,0,0,0,0,78.404
48:09.9,178357.0839,0,0,0,0,0,78.294
50:16.3,178483.4592,0,0,0,0,0,78.3
52:19.8,178607.0232,0,0,0,0,0,78.334
54:32.3,178739.5238,0,0,0,0,0,78.25399999999999
56:56.8,178884.0041,0,0,0,0,0,78.326
59:10.8,179017.9787,0,0,0,0,0,78.284
01:14.3,179141.4768,0,0,0,0,0,78.248
03:25.5,179272.6453,0,0,0,0,0,78.22
05:42.6,179409.7762,0,0,0,0,0,78.114
07:47.5,179534.7024,0,0,0,0,0,78.136
09:55.3,179662.5027,0,0,0,0,0,78.084
12:06.4,179793.5642,0,0,0,0,0,78.16
14:22.4,179929.586,0,0,0,0,0,78.17999999999999
16:25.9,180053.127,0,0,0,0,0,78.08399999999999
18:44.4,180191.585,0,0,0,0,0,78.076
20:56.9,180324.0445,0,0,0,0,0,78.012
23:12.5,180459.6573,0,0,0,0,0,78.002
25:18.4,180585.5405,0,0,0,0,0,77.94200000000001
27:24.9,180712.0527,0,0,0,0,0,77.83599999999998
29:40.4,180847.6005,0,0,0,0,0,77.786
31:46.3,180973.4947,0,0,0,0,0,77.732
33:49.9,181097.0617,0,0,0,0,0,77.50800000000001
35:55.3,181222.5119,0,0,0,0,0,77.41999999999999
38:00.4,181347.5691,0,0,0,0,0,77.316
40:18.4,181485.536,0,0,0,0,0,77.226
42:32.4,181619.6146,0,0,0,0,0,77.03599999999999
44:40.4,181747.5299,0,0,0,0,0,77.032
46:48.5,181875.7113,0,0,0,0,0,76.896
48:55.5,182002.7035,0,0,0,0,0,76.77000000000001
51:00.5,182127.6537,0,0,0,0,0,76.72
53:07.0,182254.1409,0,0,0,0,0,76.748
55:16.4,182383.5573,0,0,0,0,0,76.674
57:29.0,182516.2019,0,0,0,0,0,76.5
59:38.4,182645.6033,0,0,0,0,0,76.52799999999999
01:46.6,182773.8026,0,0,0,0,0,76.40599999999999
03:53.2,182900.3489,0,0,0,0,0,76.30199999999999
06:08.5,183035.6496,0,0,0,0,0,76.316
08:16.6,183163.741,0,0,0,0,0,76.29400000000001
10:24.5,183291.6934,0,0,0,0,0,76.26599999999999
12:30.4,183417.6056,0,0,0,0,0,76.298
14:44.5,183551.6562,0,0,0,0,0,76.244
16:58.6,183685.7869,0,0,0,0,0,76.27199999999999
19:10.6,183817.7554,0,0,0,0,0,76.13799999999999
21:28.0,183955.1393,0,0,0,0,0,76.13799999999999
23:34.0,184081.1575,0,0,0,0,0,76.056
25:37.5,184204.6656,0,0,0,0,0,76.08
27:56.1,184343.3065,0,0,0,0,0,76.072
30:02.6,184469.7377,0,0,0,0,0,76.03599999999999
32:18.0,184605.1895,0,0,0,0,0,76.022
34:21.7,184728.8826,0,0,0,0,0,75.994
36:35.4,184862.5622,0,0,0,0,0,75.93199999999999
38:52.0,184999.22,0,0,0,0,0,75.904
41:00.2,185127.3414,0,0,0,0,0,75.88
43:03.6,185250.7374,0,0,0,0,0,75.854
45:16.1,185383.234,0,0,0,0,0,75.858
47:28.0,185515.1965,0,0,0,0,0,75.97599999999998
49:34.1,185641.2687,0,0,0,0,0,75.81
51:40.1,185767.301,0,0,0,0,0,75.94800000000001
53:43.6,185890.765,0,0,0,0,0,75.84400000000001
55:50.0,186017.2153,0,0,0,0,0,75.85
58:02.1,186149.2378,0,0,0,0,0,75.856
00:16.8,186283.9975,0,0,0,0,0,75.838
02:20.7,186407.8516,0,0,0,0,0,75.83200000000001
04:30.0,186537.211,0,0,0,0,0,75.83999999999999
06:36.2,186663.3332,0,0,0,0,0,75.86
08:42.1,186789.2905,0,0,0,0,0,75.846
10:50.1,186917.2379,0,0,0,0,0,75.83399999999999
12:56.1,187043.2991,0,0,0,0,0,75.84400000000001
14:59.7,187166.8991,0,0,0,0,0,75.76
17:12.1,187299.2977,0,0,0,0,0,75.686
19:20.2,187427.426,0,0,0,0,0,75.684
21:28.0,187555.1873,0,0,0,0,0,75.65
23:31.6,187678.7964,0,0,0,0,0,75.65
25:38.2,187805.3387,0,0,0,0,0,75.622
27:52.1,187939.2623,0,0,0,0,0,75.65599999999999
30:00.0,188067.2166,0,0,0,0,0,75.574
32:03.9,188191.0887,0,0,0,0,0,75.596
34:10.0,188317.2269,0,0,0,0,0,75.60799999999999
36:16.1,188443.2791,0,0,0,0,0,75.67
38:19.6,188566.7802,0,0,0,0,0,75.598
40:27.7,188694.8325,0,0,0,0,0,75.628
42:40.1,188827.3031,0,0,0,0,0,75.64000000000001
44:48.2,188955.4164,0,0,0,0,0,75.71200000000002
46:54.1,189081.2886,0,0,0,0,0,75.64399999999999
49:02.2,189209.404,0,0,0,0,0,75.644
51:14.6,189341.8165,0,0,0,0,0,75.638
53:24.1,189471.3039,0,0,0,0,0,75.61
55:30.1,189597.2621,0,0,0,0,0,75.588
57:36.2,189723.3434,0,0,0,0,0,75.562
59:44.3,189851.4897,0,0,0,0,0,75.46199999999999
01:51.1,189978.2789,0,0,0,0,0,75.224
04:02.2,190109.3384,0,0,0,0,0,74.898
06:05.7,190232.8385,0,0,0,0,0,74.55199999999999
08:12.2,190359.3318,0,0,0,0,0,74.30199999999999
10:15.7,190482.8919,0,0,0,0,0,74.176
12:26.7,190613.8364,0,0,0,0,0,73.94
14:30.7,190737.8955,0,0,0,0,0,73.8
16:35.7,190862.8396,0,0,0,0,0,73.71000000000001
18:41.1,190988.2568,0,0,0,0,0,73.60999999999999
20:46.3,191113.4389,0,0,0,0,0,73.534
23:03.2,191250.3478,0,0,0,0,0,73.498
25:26.2,191393.3649,0,0,0,0,0,73.46199999999999
27:29.7,191516.859,0,0,0,0,0,73.404
29:48.2,191655.3799,0,0,0,0,0,73.502
31:54.7,191781.9232,0,0,0,0,0,73.524
34:14.7,191921.8412,0,0,0,0,0,73.554
36:30.3,192057.4449,0,0,0,0,0,73.606
38:33.8,192181.001,0,0,0,0,0,73.51
40:45.0,192312.1495,0,0,0,0,0,73.474
42:50.2,192437.3927,0,0,0,0,0,73.39200000000001
44:53.7,192560.9007,0,0,0,0,0,73.36599999999999
47:11.2,192698.4046,0,0,0,0,0,73.29599999999998
49:20.2,192827.362,0,0,0,0,0,73.164
52:26.4,193013.5836,0,0,0,0,0,73.14200000000001
54:29.9,193137.0567,0,0,0,0,0,73.082
57:22.8,193309.9756,0,0,0,0,0,73.076
59:26.3,193433.4836,0,0,0,0,0,73.08999999999999
02:17.4,193604.5404,0,0,0,0,0,73.034
05:08.8,193775.9622,0,0,0,0,0,73.066
08:03.0,193950.1693,0,0,0,0,0,73.128
10:54.3,194121.4801,0,0,0,0,0,73.29
13:46.8,194293.9799,0,0,0,0,0,73.314
16:14.4,194441.5564,0,0,0,0,0,73.348
18:17.9,194565.0504,0,0,0,0,0,73.362
21:09.3,194736.4682,0,0,0,0,0,73.322
23:38.3,194885.4768,0,0,0,0,0,73.28999999999999
25:42.0,195009.1468,0,0,0,0,0,73.28399999999999
28:30.4,195177.5595,0,0,0,0,0,73.114
31:22.9,195350.0603,0,0,0,0,0,73.09199999999998
34:15.4,195522.5322,0,0,0,0,0,73.16600000000001
37:06.9,195694.063,0,0,0,0,0,73.08599999999998
39:57.9,195865.0828,0,0,0,0,0,73.11800000000001
42:09.6,195996.7323,0,0,0,0,0,73.252
44:37.6,196144.7758,0,0,0,0,0,73.31199999999998
47:30.3,196317.4797,0,0,0,0,0,73.28
50:21.9,196489.0415,0,0,0,0,0,73.304
53:13.4,196660.5753,0,0,0,0,0,73.23999999999998
56:04.9,196832.0341,0,0,0,0,0,73.11999999999998
58:47.0,196994.1324,0,0,0,0,0,73.03799999999998
00:50.4,197117.6094,0,0,0,0,0,73.054
03:41.9,197289.0702,0,0,0,0,0,72.988
06:33.4,197460.572,0,0,0,0,0,72.976
09:24.9,197632.114,0,0,0,0,0,73.13199999999999
11:40.4,197767.5617,0,0,0,0,0,73.208
14:32.0,197939.1295,0,0,0,0,0,73.226
17:24.8,198112.0244,0,0,0,0,0,73.22999999999999
19:28.5,198235.6395,0,0,0,0,0,73.2
22:15.4,198402.567,0,0,0,0,0,73.16599999999998
25:06.8,198574.0239,0,0,0,0,0,73.124
28:01.5,198748.6558,0,0,0,0,0,73.024
30:42.4,198909.538,0,0,0,0,0,73.03999999999999
32:56.4,199043.5407,0,0,0,0,0,72.988
35:26.8,199194.0223,0,0,0,0,0,72.968
37:30.4,199317.5984,0,0,0,0,0,73.018
40:21.9,199489.0982,0,0,0,0,0,72.986
42:31.4,199618.5906,0,0,0,0,0,72.94399999999999
45:23.0,199790.1654,0,0,0,0,0,73.10600000000001
47:40.1,199927.2993,0,0,0,0,0,73.2
50:32.0,200099.2061,0,0,0,0,0,73.248
53:23.4,200270.5399,0,0,0,0,0,73.208
55:27.0,200394.193,0,0,0,0,0,73.19800000000001
58:05.0,200552.151,0,0,0,0,0,73.152
00:29.0,200696.1312,0,0,0,0,0,73.116
02:46.5,200833.6401,0,0,0,0,0,73.078
04:51.7,200958.8333,0,0,0,0,0,72.94800000000001
07:05.6,201092.745,0,0,0,0,0,72.99199999999999
07:05.6,201092.745,0,0,0,0,0,72.99199999999999
20:28.4,201895.5659,0,0,0,0,0,73.024
22:32.1,202019.264,0,0,0,0,0,73.162
24:36.0,202143.1761,0,0,0,0,0,73.314
26:45.6,202272.7955,0,0,0,0,0,73.37199999999999
28:59.5,202406.7091,0,0,0,0,0,73.446
31:01.9,202529.0701,0,0,0,0,0,73.44399999999999
33:05.5,202652.7162,0,0,0,0,0,73.432
35:19.6,202786.7869,0,0,0,0,0,73.44
37:37.5,202924.7008,0,0,0,0,0,73.35600000000001
39:44.1,203051.245,0,0,0,0,0,73.288
41:47.5,203174.6311,0,0,0,0,0,73.24000000000001
43:55.1,203302.2734,0,0,0,0,0,73.19
46:02.0,203429.2126,0,0,0,0,0,73.154
48:21.7,203568.8366,0,0,0,0,0,73.134
50:41.6,203708.7456,0,0,0,0,0,73.082
52:45.1,203832.2447,0,0,0,0,0,73.14399999999999
54:59.2,203966.3824,0,0,0,0,0,73.15599999999999
57:05.6,204092.7596,0,0,0,0,0,73.15400000000001
59:20.6,204227.8133,0,0,0,0,0,73.244
01:37.7,204364.8331,0,0,0,0,0,73.31400000000001
03:41.1,204488.2802,0,0,0,0,0,73.386
05:53.8,204621.0008,0,0,0,0,0,73.436
08:06.4,204753.5515,0,0,0,0,0,73.49
10:27.6,204894.7555,0,0,0,0,0,73.40599999999999
12:39.6,205026.7571,0,0,0,0,0,73.424
14:46.2,205153.3473,0,0,0,0,0,73.42399999999999
16:50.1,205277.2574,0,0,0,0,0,73.28599999999999
18:59.6,205406.8208,0,0,0,0,0,73.28
21:05.6,205532.814,0,0,0,0,0,73.248
23:19.6,205666.7877,0,0,0,0,0,73.22
25:27.6,205794.821,0,0,0,0,0,73.2
27:33.7,205920.8582,0,0,0,0,0,73.15799999999999
29:40.3,206047.4875,0,0,0,0,0,73.16999999999999
31:47.6,206174.8208,0,0,0,0,0,73.11800000000001
33:49.9,206297.0828,0,0,0,0,0,73.104
35:57.8,206424.9741,0,0,0,0,0,73.144
38:04.7,206551.8613,0,0,0,0,0,73.25399999999999
40:09.9,206677.0995,0,0,0,0,0,73.296
42:17.8,206804.9538,0,0,0,0,0,73.31800000000001
44:25.8,206933.0291,0,0,0,0,0,73.43199999999999
46:32.7,207059.9234,0,0,0,0,0,73.392
48:43.7,207190.8439,0,0,0,0,0,73.41999999999999
50:47.3,207314.4899,0,0,0,0,0,73.434
52:59.7,207446.8845,0,0,0,0,0,73.32199999999999
55:13.7,207580.8362,0,0,0,0,0,73.298
57:17.8,207704.9953,0,0,0,0,0,73.25000000000001
59:33.7,207840.8911,0,0,0,0,0,73.198
02:49.7,208036.9143,0,0,0,0,0,73.16399999999999
05:41.8,208209.0031,0,0,0,0,0,73.146
08:46.4,208393.5338,0,0,0,0,0,73.10799999999999
11:39.3,208566.4637,0,0,0,0,0,73.08800000000001
14:21.9,208729.069,0,0,0,0,0,73.274
16:25.6,208852.7871,0,0,0,0,0,73.352
19:19.7,209026.8851,0,0,0,0,0,73.42999999999999
21:23.3,209150.5031,0,0,0,0,0,73.46000000000001
23:53.8,209300.9697,0,0,0,0,0,73.514
25:57.9,209425.0478,0,0,0,0,0,73.398
28:47.4,209594.5455,0,0,0,0,0,73.316
31:38.8,209765.9433,0,0,0,0,0,73.22999999999999
34:30.3,209937.5201,0,0,0,0,0,73.236
36:53.3,210080.4513,0,0,0,0,0,73.21199999999999
39:38.4,210245.5528,0,0,0,0,0,73.21199999999999
42:32.8,210420.0067,0,0,0,0,0,73.252
45:24.2,210591.3405,0,0,0,0,0,73.23799999999999
48:37.2,210784.3886,0,0,0,0,0,73.234
51:28.3,210955.4474,0,0,0,0,0,73.338
54:19.9,211127.1062,0,0,0,0,0,73.5
57:08.4,211295.5568,0,0,0,0,0,73.538
59:17.9,211425.0452,0,0,0,0,0,73.522
02:10.8,211597.9901,0,0,0,0,0,73.42
04:20.3,211727.5265,0,0,0,0,0,73.348
06:54.9,211882.0754,0,0,0,0,0,73.24199999999999
09:37.1,212044.2797,0,0,0,0,0,73.284
12:16.1,212203.3148,0,0,0,0,0,73.244
14:18.5,212325.7288,0,0,0,0,0,73.16
17:10.4,212497.5336,0,0,0,0,0,73.16599999999998
19:23.4,212630.5712,0,0,0,0,0,73.172
21:30.8,212757.9515,0,0,0,0,0,73.264
24:22.4,212929.5683,0,0,0,0,0,73.276
27:13.8,213101.0031,0,0,0,0,0,73.47
29:51.4,213258.5571,0,0,0,0,0,73.47
31:54.9,213382.0762,0,0,0,0,0,73.44
34:29.3,213536.476,0,0,0,0,0,73.408
37:22.8,213710.0189,0,0,0,0,0,73.34400000000001
40:14.5,213881.6958,0,0,0,0,0,73.27400000000002
43:07.9,214055.0987,0,0,0,0,0,73.156
45:11.4,214178.5357,0,0,0,0,0,73.236
47:47.1,214334.2936,0,0,0,0,0,73.19
50:23.4,214490.5956,0,0,0,0,0,73.162
52:40.4,214627.6144,0,0,0,0,0,73.206
55:35.0,214802.2274,0,0,0,0,0,73.268
57:43.9,214931.0818,0,0,0,0,0,73.438
00:11.3,215078.5262,0,0,0,0,0,73.446
02:54.7,215241.8575,0,0,0,0,0,73.454
04:58.0,215365.2016,0,0,0,0,0,73.44399999999999
07:04.9,215492.0829,0,0,0,0,0,73.344
09:17.1,215624.2705,0,0,0,0,0,73.334
11:23.4,215750.6027,0,0,0,0,0,73.27799999999999
13:29.0,215876.1479,0,0,0,0,0,73.25399999999999
15:36.9,216004.1252,0,0,0,0,0,73.19999999999999
17:51.0,216138.1429,0,0,0,0,0,73.14
19:58.9,216266.1112,0,0,0,0,0,73.158
22:06.6,216393.8245,0,0,0,0,0,73.148
24:20.6,216527.7522,0,0,0,0,0,73.104
26:27.5,216654.7114,0,0,0,0,0,73.112
28:43.1,216790.3132,0,0,0,0,0,73.33
30:58.5,216925.6419,0,0,0,0,0,73.34599999999999
33:02.0,217049.171,0,0,0,0,0,73.41799999999999
35:08.9,217176.0953,0,0,0,0,0,73.38199999999999
37:12.5,217299.6583,0,0,0,0,0,73.46
39:15.9,217423.0904,0,0,0,0,0,73.396
41:20.6,217547.7755,0,0,0,0,0,73.3
43:39.3,217686.4425,0,0,0,0,0,73.21600000000001
45:54.5,217821.7162,0,0,0,0,0,73.18599999999999
47:58.1,217945.2593,0,0,0,0,0,73.22
50:09.2,218076.4198,0,0,0,0,0,73.174
52:30.6,218217.7388,0,0,0,0,0,73.098
54:48.6,218355.7407,0,0,0,0,0,73.078
56:53.5,218480.6429,0,0,0,0,0,73.10600000000001
59:10.5,218617.6937,0,0,0,0,0,73.13399999999999
01:14.1,218741.2438,0,0,0,0,0,73.194
03:24.0,218871.1692,0,0,0,0,0,73.214
05:42.5,219009.6781,0,0,0,0,0,73.292
07:47.5,219134.6734,0,0,0,0,0,73.332
09:58.5,219265.7209,0,0,0,0,0,73.35
12:05.0,219392.1591,0,0,0,0,0,73.312
14:10.1,219517.2773,0,0,0,0,0,73.25399999999999
16:17.1,219644.2825,0,0,0,0,0,73.18199999999999
18:32.5,219779.7173,0,0,0,0,0,73.176
20:39.6,219906.7405,0,0,0,0,0,73.208
22:50.5,220037.678,0,0,0,0,0,73.16600000000001
24:56.6,220163.7382,0,0,0,0,0,73.14
27:03.1,220290.2415,0,0,0,0,0,73.054
29:07.2,220414.3386,0,0,0,0,0,73.06799999999998
31:15.7,220542.8799,0,0,0,0,0,73.174
33:21.1,220668.2861,0,0,0,0,0,73.248
35:25.1,220792.2532,0,0,0,0,0,73.36799999999998
37:28.6,220915.7813,0,0,0,0,0,73.426
37:28.6,220915.7813,0,0,0,0,0,73.426
50:40.5,221707.6685,0,0,0,0,0,73.27799999999999
52:44.1,221831.2426,0,0,0,0,0,73.15799999999999
54:51.1,221958.3029,0,0,0,0,0,73.228
56:55.2,222082.353,0,0,0,0,0,73.124
59:10.7,222217.8797,0,0,0,0,0,73.15599999999999
01:19.1,222346.3111,0,0,0,0,0,73.136
03:23.1,222470.2712,0,0,0,0,0,73.174
05:27.1,222594.3163,0,0,0,0,0,73.252
07:33.7,222720.8656,0,0,0,0,0,73.21
09:50.7,222857.8524,0,0,0,0,0,73.24600000000001
11:57.1,222984.3186,0,0,0,0,0,73.266
14:12.6,223119.7644,0,0,0,0,0,73.36800000000001
16:16.3,223243.4335,0,0,0,0,0,73.398
18:23.6,223370.8118,0,0,0,0,0,73.394
20:34.7,223501.8772,0,0,0,0,0,73.23799999999999
22:41.2,223628.4015,0,0,0,0,0,73.204
24:51.2,223758.3519,0,0,0,0,0,73.16600000000001
27:17.2,223904.3473,0,0,0,0,0,73.096
29:35.8,224042.9392,0,0,0,0,0,73.024
31:39.3,224166.4323,0,0,0,0,0,73.08999999999999
33:45.8,224292.9295,0,0,0,0,0,73.096
35:49.2,224416.4186,0,0,0,0,0,73.09399999999998
38:03.2,224550.3542,0,0,0,0,0,73.232
40:09.7,224676.8435,0,0,0,0,0,73.32000000000001
42:23.7,224810.8381,0,0,0,0,0,73.36600000000001
44:27.3,224934.4762,0,0,0,0,0,73.44200000000001
46:32.3,225059.4783,0,0,0,0,0,73.394
48:39.7,225186.8746,0,0,0,0,0,73.36399999999999
50:44.8,225311.9328,0,0,0,0,0,73.27799999999999
52:55.8,225442.9573,0,0,0,0,0,73.258
55:14.3,225581.4492,0,0,0,0,0,73.18599999999999
57:53.3,225740.4583,0,0,0,0,0,73.06199999999998
59:59.7,225866.8645,0,0,0,0,0,73.06199999999998
02:03.3,225990.4926,0,0,0,0,0,73.02799999999999
04:09.7,226116.8558,0,0,0,0,0,73.03799999999998
06:21.8,226248.9924,0,0,0,0,0,73.048
08:33.8,226380.948,0,0,0,0,0,73.112
10:37.3,226504.4511,0,0,0,0,0,73.13000000000001
13:12.2,226659.407,0,0,0,0,0,73.13399999999999
15:33.8,226800.9841,0,0,0,0,0,73.28599999999999
17:45.8,226932.9826,0,0,0,0,0,73.302
19:49.3,227056.5147,0,0,0,0,0,73.29400000000001
22:13.8,227201.0059,0,0,0,0,0,73.306
24:19.8,227326.9361,0,0,0,0,0,73.23599999999999
26:27.9,227455.0455,0,0,0,0,0,73.19199999999998
28:31.4,227578.5295,0,0,0,0,0,73.16199999999999
30:49.8,227717.0214,0,0,0,0,0,73.124
33:13.8,227860.9437,0,0,0,0,0,73.07000000000001
35:17.4,227984.5348,0,0,0,0,0,73.05199999999999
37:31.3,228118.4884,0,0,0,0,0,73.026
39:36.8,228243.9486,0,0,0,0,0,73.01599999999999
41:40.4,228367.5477,0,0,0,0,0,73.124
43:48.6,228495.824,0,0,0,0,0,73.2
45:52.2,228619.3911,0,0,0,0,0,73.296
47:56.8,228744.0042,0,0,0,0,0,73.30799999999999
50:07.8,228874.9737,0,0,0,0,0,73.30999999999999
52:15.9,229003.056,0,0,0,0,0,73.322
54:23.8,229130.9533,0,0,0,0,0,73.23599999999999
56:32.9,229260.1067,0,0,0,0,0,73.154
58:48.4,229395.5705,0,0,0,0,0,73.12
00:58.0,229525.1899,0,0,0,0,0,73.106
03:10.3,229657.5224,0,0,0,0,0,73.148
05:13.9,229781.0355,0,0,0,0,0,73.09200000000001
07:27.9,229915.0782,0,0,0,0,0,73.06599999999999
09:36.0,230043.1575,0,0,0,0,0,73.0
11:49.9,230177.0902,0,0,0,0,0,73.03399999999999
13:57.9,230305.1055,0,0,0,0,0,73.02799999999999
16:06.0,230433.1768,0,0,0,0,0,73.14200000000001
18:13.9,230561.1071,0,0,0,0,0,73.256
20:26.5,230693.6397,0,0,0,0,0,73.324
22:40.7,230827.8844,0,0,0,0,0,73.356
24:46.0,230953.1456,0,0,0,0,0,73.34199999999998
26:49.4,231076.6196,0,0,0,0,0,73.28
28:55.9,231203.1258,0,0,0,0,0,73.15599999999999
31:02.6,231329.8231,0,0,0,0,0,73.162
33:12.0,231459.1735,0,0,0,0,0,73.126
35:20.0,231587.1658,0,0,0,0,0,73.11
37:28.0,231715.2111,0,0,0,0,0,73.102
39:36.0,231843.1705,0,0,0,0,0,73.06999999999998
41:57.5,231984.6566,0,0,0,0,0,72.99600000000001
44:08.0,232115.159,0,0,0,0,0,73.046
46:21.1,232248.2726,0,0,0,0,0,73.12
48:31.4,232378.6041,0,0,0,0,0,73.224
50:35.0,232502.1862,0,0,0,0,0,73.328
52:47.0,232634.1937,0,0,0,0,0,73.372
54:50.6,232757.7998,0,0,0,0,0,73.44800000000001
56:56.9,232884.108,0,0,0,0,0,73.50399999999999
59:04.5,233011.7203,0,0,0,0,0,73.45199999999998
01:11.5,233138.6996,0,0,0,0,0,73.442
03:24.9,233272.1252,0,0,0,0,0,73.352
05:31.0,233398.2284,0,0,0,0,0,73.25199999999998
07:37.0,233524.2048,0,0,0,0,0,73.196
09:43.1,233650.24,0,0,0,0,0,73.23400000000001
11:49.0,233776.1992,0,0,0,0,0,73.14000000000001
13:52.6,233899.7493,0,0,0,0,0,73.09
15:59.0,234026.1685,0,0,0,0,0,73.046
18:02.6,234149.7406,0,0,0,0,0,73.02599999999998
20:15.2,234282.3491,0,0,0,0,0,73.054
22:18.5,234405.7112,0,0,0,0,0,73.078
24:26.5,234533.7215,0,0,0,0,0,73.184
26:31.6,234658.8277,0,0,0,0,0,73.258
28:35.6,234782.7348,0,0,0,0,0,73.35399999999998
30:41.6,234908.804,0,0,0,0,0,73.366
32:49.1,235036.3113,0,0,0,0,0,73.45
35:00.2,235167.3838,0,0,0,0,0,73.326
37:11.4,235298.5893,0,0,0,0,0,73.33
39:15.1,235422.3143,0,0,0,0,0,73.28
41:18.6,235545.7694,0,0,0,0,0,73.31
43:37.1,235684.2813,0,0,0,0,0,73.256
45:39.4,235806.5383,0,0,0,0,0,73.22800000000001
47:44.6,235931.8095,0,0,0,0,0,73.31400000000001
49:57.1,236064.2741,0,0,0,0,0,73.184
52:09.1,236196.3216,0,0,0,0,0,73.146
54:21.6,236328.7972,0,0,0,0,0,73.23999999999998
56:28.1,236455.2884,0,0,0,0,0,73.2
58:39.2,236586.3329,0,0,0,0,0,73.256
00:45.2,236712.3491,0,0,0,0,0,73.33800000000001
02:48.7,236835.8712,0,0,0,0,0,73.33399999999999
05:01.3,236968.5058,0,0,0,0,0,73.446
07:13.6,237100.7944,0,0,0,0,0,73.47
09:23.1,237230.3199,0,0,0,0,0,73.502
11:29.2,237356.3441,0,0,0,0,0,73.54400000000001
13:41.1,237488.3076,0,0,0,0,0,73.41
15:44.6,237611.8277,0,0,0,0,0,73.394
18:01.8,237748.9825,0,0,0,0,0,73.512
20:11.1,237878.2999,0,0,0,0,0,73.444
22:21.2,238008.3444,0,0,0,0,0,73.43199999999999
24:27.2,238134.3636,0,0,0,0,0,73.444
26:39.1,238266.3291,0,0,0,0,0,73.37199999999999
28:51.2,238398.4007,0,0,0,0,0,73.386
31:05.2,238532.3473,0,0,0,0,0,73.35799999999999
33:19.1,238666.299,0,0,0,0,0,73.39
35:22.7,238789.9091,0,0,0,0,0,73.398
37:41.2,238928.398,0,0,0,0,0,73.404
39:49.4,239056.5653,0,0,0,0,0,73.38
42:03.3,239190.476,0,0,0,0,0,73.452
44:15.2,239322.3715,0,0,0,0,0,73.54400000000001
46:19.9,239447.1047,0,0,0,0,0,73.578
48:36.7,239583.8305,0,0,0,0,0,73.526
50:43.3,239710.4377,0,0,0,0,0,73.542
52:49.2,239836.3869,0,0,0,0,0,73.566
54:57.3,239964.4412,0,0,0,0,0,73.596
57:16.8,240103.9712,0,0,0,0,0,73.622
59:26.2,240233.3606,0,0,0,0,0,73.63399999999999
01:47.2,240374.3597,0,0,0,0,0,73.71400000000001
03:56.8,240504.0201,0,0,0,0,0,73.798
06:00.3,240627.4342,0,0,0,0,0,73.67
08:03.8,240751.0083,0,0,0,0,0,73.682
10:11.0,240878.1706,0,0,0,0,0,73.61
12:26.3,241013.4744,0,0,0,0,0,73.612
14:40.4,241147.583,0,0,0,0,0,73.56400000000001
16:49.8,241276.9924,0,0,0,0,0,73.692
18:56.7,241403.8917,0,0,0,0,0,73.692
21:00.3,241527.5258,0,0,0,0,0,73.75
23:08.4,241655.5481,0,0,0,0,0,73.78399999999999
