floor2_avg_temp,floor3_avg_temp,floor4_avg_temp,floor5_avg_temp,floor6_avg_temp,floor7_avg_temp,floor8_avg_temp
72.60416666666667,72.16,59.595454545454544,72.98272727272727,71.674,72.76333333333332,72.76333333333332
72.625,72.14538461538461,59.66090909090909,72.96727272727273,71.744,72.7811111111111,72.7811111111111
72.60166666666667,72.10846153846154,59.641818181818174,72.96363636363635,71.78,72.77666666666666,72.77666666666666
72.59666666666668,72.16,59.5909090909091,72.96454545454544,71.798,72.77999999999999,72.77999999999999
72.59,72.13615384615385,59.58727272727273,72.97454545454544,71.81400000000001,72.77000000000001,72.77000000000001
72.63333333333334,72.16538461538461,59.60636363636363,72.97272727272728,71.828,72.77777777777777,72.77777777777777
72.63166666666667,72.14846153846153,59.66000000000001,72.99636363636364,71.81200000000001,72.78777777777778,72.78777777777778
72.65250000000002,72.1076923076923,59.642727272727264,72.98636363636363,71.81500000000001,72.81777777777778,72.81777777777778
72.705,72.13384615384615,59.627272727272725,73.02636363636363,71.82000000000001,72.83777777777776,72.83777777777776
72.66416666666667,72.11307692307693,59.57363636363637,72.99636363636364,71.81400000000001,72.81333333333333,72.81333333333333
72.665,72.11,59.61272727272726,73.0472727272727,71.82000000000001,72.77888888888889,72.77888888888889
72.66000000000001,72.0753846153846,59.58363636363636,73.00363636363636,71.833,72.79666666666667,72.79666666666667
72.65833333333335,72.06615384615384,59.6,73.02,71.821,72.82222222222222,72.82222222222222
72.655,72.06461538461537,59.620000000000005,73.00181818181818,71.802,72.80555555555556,72.80555555555556
72.63250000000001,72.06692307692309,59.60909090909092,73.0090909090909,71.81700000000001,72.81222222222222,72.81222222222222
72.62750000000001,72.04615384615384,59.56545454545455,72.94545454545454,71.81500000000001,72.81444444444443,72.81444444444443
72.62500000000001,72.06230769230768,59.551818181818184,72.92999999999999,71.81099999999999,72.83333333333331,72.83333333333331
72.6025,72.07076923076923,59.537272727272736,72.90727272727271,71.811,72.81222222222222,72.81222222222222
72.6075,72.04999999999998,59.52545454545455,72.93909090909091,71.816,72.80888888888887,72.80888888888887
72.60333333333334,72.03692307692309,59.49,72.90181818181819,71.822,72.8122222222222,72.8122222222222
72.58999999999999,72.0423076923077,59.52181818181818,72.90727272727273,71.805,72.8122222222222,72.8122222222222
72.60666666666667,72.07615384615384,59.539090909090916,72.89727272727272,71.79400000000001,72.8,72.8
72.58666666666666,72.10000000000001,59.550909090909094,72.93727272727273,71.81899999999999,72.8011111111111,72.8011111111111
72.58833333333332,72.10769230769232,59.53,72.9218181818182,71.827,72.7811111111111,72.7811111111111
72.59666666666666,72.0823076923077,59.48727272727273,72.91636363636363,71.81700000000001,72.79666666666667,72.79666666666667
72.59583333333333,72.08846153846153,59.49909090909091,72.91363636363636,71.81899999999999,72.80666666666667,72.80666666666667
72.59416666666665,72.0653846153846,59.51181818181818,72.88272727272728,71.834,72.82999999999998,72.82999999999998
72.60416666666666,72.05076923076922,59.5709090909091,72.8409090909091,71.824,72.82222222222222,72.82222222222222
72.61416666666666,72.06,59.53272727272727,72.88272727272728,71.83900000000001,72.81777777777778,72.81777777777778
72.59166666666667,72.07076923076923,59.53181818181818,72.91454545454545,71.845,72.81,72.81
72.58583333333333,72.04230769230769,59.56636363636364,72.84545454545454,71.82900000000001,72.79222222222222,72.79222222222222
72.56666666666665,72.04923076923076,59.554545454545455,72.84727272727272,71.824,72.79666666666665,72.79666666666665
72.59416666666664,72.02153846153846,59.553636363636365,72.88545454545455,71.819,72.79555555555555,72.79555555555555
72.57916666666665,72.00538461538461,59.537272727272736,72.88636363636363,71.828,72.80555555555556,72.80555555555556
72.57916666666665,72.00538461538461,59.537272727272736,72.88636363636363,71.828,72.80555555555556,72.80555555555556
72.57416666666664,71.99692307692307,59.558181818181815,72.87454545454545,71.81899999999999,72.81222222222222,72.81222222222222
72.5758333333333,72.01615384615383,59.54090909090908,72.91636363636363,71.798,72.80888888888889,72.80888888888889
72.58749999999999,72.03692307692306,59.53090909090909,72.86545454545455,71.792,72.80333333333334,72.80333333333334
72.61,72.03230769230768,59.51181818181818,72.86454545454545,71.79800000000002,72.80333333333334,72.80333333333334
72.59916666666665,72.01615384615384,59.52818181818182,72.8409090909091,71.79400000000001,72.81333333333333,72.81333333333333
72.57916666666665,72.02307692307694,59.528181818181814,72.79818181818183,71.813,72.81666666666666,72.81666666666666
72.60499999999999,72.0323076923077,59.52727272727273,72.73545454545454,71.82000000000001,72.83222222222221,72.83222222222221
72.58083333333333,72.05461538461537,59.51363636363637,72.77272727272727,71.81300000000002,72.82555555555555,72.82555555555555
72.575,72.06076923076922,59.53181818181818,72.78999999999999,71.825,72.81666666666666,72.81666666666666
72.57916666666667,72.06846153846153,59.536363636363646,72.83090909090909,71.805,72.82777777777777,72.82777777777777
72.55916666666666,72.0453846153846,59.54545454545455,72.80000000000001,71.80100000000002,72.82222222222222,72.82222222222222
72.5525,72.06153846153846,59.48545454545454,72.73545454545456,71.813,72.82666666666667,72.82666666666667
72.56666666666666,72.06461538461538,59.47545454545455,72.79,71.781,72.83333333333333,72.83333333333333
72.53666666666668,72.06307692307692,59.49727272727273,72.77636363636363,71.798,72.80333333333334,72.80333333333334
72.54083333333334,72.01769230769229,59.48818181818181,72.7590909090909,71.799,72.78444444444443,72.78444444444443
72.54583333333333,72.03538461538461,59.48636363636365,72.72454545454546,71.799,72.77666666666667,72.77666666666667
72.5375,72.0376923076923,59.48818181818182,72.69454545454545,71.791,72.79444444444444,72.79444444444444
72.53916666666666,72.05692307692308,59.47363636363638,72.64727272727272,71.77700000000002,72.80444444444443,72.80444444444443
72.55,72.03615384615385,59.46545454545455,72.63181818181819,71.772,72.82111111111111,72.82111111111111
72.5525,72.04384615384616,59.49909090909091,72.65636363636364,71.78900000000002,72.81555555555555,72.81555555555555
72.54416666666667,72.03615384615384,59.50727272727272,72.63454545454546,71.762,72.80333333333333,72.80333333333333
72.56083333333332,72.05230769230768,59.49454545454546,72.61545454545454,71.76200000000001,72.79777777777777,72.79777777777777
72.53500000000001,72.04846153846154,59.49727272727273,72.62272727272727,71.76899999999999,72.79666666666667,72.79666666666667
72.55833333333332,72.06,59.4609090909091,72.63545454545455,71.751,72.81555555555555,72.81555555555555
72.55583333333333,72.04999999999998,59.47636363636364,72.65545454545455,71.742,72.80888888888889,72.80888888888889
72.54833333333333,72.07153846153845,59.47545454545455,72.71363636363637,71.742,72.81,72.81
72.52499999999999,72.06,59.46545454545455,72.72,71.73600000000002,72.8,72.8
72.51249999999999,72.05692307692308,59.46636363636364,72.74454545454545,71.748,72.82222222222222,72.82222222222222
72.5025,72.03846153846153,59.51,72.72545454545455,71.73700000000001,72.82444444444444,72.82444444444444
72.53249999999998,72.04153846153847,59.471818181818186,72.64727272727274,71.73800000000001,72.79222222222222,72.79222222222222
72.50166666666667,72.02153846153847,59.45545454545454,72.62909090909092,71.71900000000001,72.79333333333334,72.79333333333334
72.5175,72.02461538461539,59.45272727272727,72.67909090909092,71.73600000000002,72.80222222222221,72.80222222222221
72.48666666666666,72.02615384615385,59.48545454545455,72.7009090909091,71.71000000000001,72.8,72.8
72.475,72.01923076923077,59.45727272727272,72.68909090909091,71.71000000000001,72.78999999999999,72.78999999999999
72.46249999999999,72.04307692307692,59.460909090909084,72.69363636363636,71.723,72.79666666666667,72.79666666666667
72.4875,72.04923076923077,59.474545454545456,72.65727272727273,71.72,72.80777777777777,72.80777777777777
72.485,72.0546153846154,59.51272727272727,72.59818181818183,71.721,72.81666666666666,72.81666666666666
72.46166666666666,72.03846153846155,59.48545454545454,72.59000000000002,71.707,72.81888888888888,72.81888888888888
72.49333333333333,72.04538461538462,59.462727272727264,72.56727272727272,71.708,72.80555555555554,72.80555555555554
72.48833333333333,72.04538461538462,59.50272727272727,72.55545454545455,71.708,72.78444444444443,72.78444444444443
72.49,72.04076923076924,59.539090909090916,72.53545454545456,71.699,72.76666666666667,72.76666666666667
72.45499999999998,72.03769230769231,59.469090909090895,72.52454545454545,71.704,72.7811111111111,72.7811111111111
72.45,72.01615384615386,59.50818181818181,72.55454545454546,71.71600000000001,72.77,72.77
72.4325,72.01,59.51181818181817,72.53181818181817,71.72200000000001,72.77444444444444,72.77444444444444
72.42583333333333,72.01461538461538,59.539090909090916,72.57454545454544,71.70899999999999,72.7622222222222,72.7622222222222
72.42916666666666,72.00384615384615,59.52272727272727,72.58272727272727,71.679,72.7611111111111,72.7611111111111
72.39833333333334,72.0076923076923,59.536363636363625,72.57999999999998,71.701,72.75333333333333,72.75333333333333
72.39916666666666,72.01153846153846,59.50181818181818,72.5781818181818,71.707,72.76888888888888,72.76888888888888
72.40416666666667,71.9846153846154,59.546363636363616,72.57636363636362,71.702,72.77111111111111,72.77111111111111
72.405,71.98307692307694,59.52454545454545,72.55272727272727,71.68900000000001,72.7811111111111,72.7811111111111
72.37666666666668,71.98230769230769,59.531818181818174,72.57181818181817,71.681,72.78666666666666,72.78666666666666
72.3875,71.9976923076923,59.51909090909091,72.58727272727273,71.68599999999999,72.78999999999999,72.78999999999999
72.39333333333333,72.00307692307692,59.49909090909091,72.56454545454545,71.68700000000001,72.80444444444443,72.80444444444443
72.3825,72.01076923076923,59.50363636363636,72.52272727272727,71.68700000000001,72.81333333333333,72.81333333333333
72.39083333333333,72.01230769230769,59.50090909090909,72.53272727272727,71.70700000000001,72.81222222222222,72.81222222222222
72.375,72.00153846153846,59.49454545454546,72.5190909090909,71.676,72.82222222222222,72.82222222222222
72.31750000000001,72.01692307692308,59.52272727272727,72.51181818181819,71.67900000000002,72.82555555555557,72.82555555555557
72.28750000000001,72.01692307692308,59.459999999999994,72.49090909090908,71.66300000000001,72.77555555555556,72.77555555555556
72.245,72.00692307692307,59.4809090909091,72.52181818181818,71.662,72.73777777777777,72.73777777777777
72.22500000000001,72.01538461538462,59.41272727272727,72.53909090909089,71.667,72.7111111111111,72.7111111111111
72.245,71.99538461538462,59.40272727272727,72.54272727272728,71.674,72.72333333333333,72.72333333333333
72.25166666666667,71.99461538461539,59.40363636363636,72.5281818181818,71.677,72.72444444444444,72.72444444444444
72.25583333333333,71.99692307692307,59.36363636363637,72.52,71.662,72.73777777777778,72.73777777777778
72.23916666666668,71.99692307692308,59.32090909090909,72.51636363636364,71.65700000000001,72.74666666666667,72.74666666666667
72.26083333333334,71.99384615384614,59.33,72.51090909090908,71.66799999999999,72.75,72.75
72.30166666666668,72.00923076923077,59.29272727272728,72.5281818181818,71.65700000000001,72.75111111111111,72.75111111111111
72.29916666666668,71.9876923076923,59.33818181818182,72.53090909090908,71.646,72.73444444444445,72.73444444444445
72.28333333333335,71.97923076923075,59.30272727272727,72.52363636363636,71.646,72.76444444444444,72.76444444444444
72.29,71.97461538461539,59.30545454545454,72.50363636363636,71.647,72.74666666666667,72.74666666666667
72.29666666666667,71.97923076923077,59.32636363636363,72.49818181818182,71.642,72.74111111111112,72.74111111111112
72.28333333333335,71.98153846153846,59.30272727272727,72.51363636363637,71.64099999999999,72.73,72.73
72.23083333333334,71.9823076923077,59.285454545454535,72.51181818181819,71.63699999999999,72.7311111111111,72.7311111111111
72.25166666666667,71.97,59.28999999999999,72.53636363636365,71.643,72.72555555555556,72.72555555555556
72.24249999999999,71.96000000000001,59.2890909090909,72.5290909090909,71.644,72.74111111111111,72.74111111111111
72.245,71.94615384615385,59.29636363636364,72.52636363636363,71.64899999999999,72.76222222222223,72.76222222222223
72.23333333333333,71.93846153846154,59.30454545454545,72.53545454545454,71.65299999999999,72.75888888888889,72.75888888888889
72.24416666666667,71.93307692307691,59.281818181818174,72.50909090909092,71.636,72.74,72.74
72.23916666666668,71.90307692307692,59.26727272727273,72.48363636363636,71.63300000000001,72.74555555555555,72.74555555555555
72.23166666666667,71.90615384615384,59.283636363636354,72.44,71.652,72.70777777777778,72.70777777777778
72.26083333333334,71.91846153846153,59.30181818181818,72.43545454545455,71.631,72.71555555555555,72.71555555555555
72.25666666666667,71.9076923076923,59.27272727272727,72.47454545454546,71.63,72.70666666666665,72.70666666666665
72.26166666666667,71.91230769230768,59.28818181818181,72.48181818181818,71.627,72.68666666666667,72.68666666666667
72.25416666666668,71.92692307692307,59.32090909090909,72.47545454545455,71.639,72.67777777777776,72.67777777777776
72.26666666666667,71.91,59.3090909090909,72.48272727272727,71.632,72.68555555555554,72.68555555555554
72.22000000000001,71.91461538461539,59.277272727272724,72.46545454545453,71.65599999999999,72.71777777777775,72.71777777777775
72.21416666666667,71.92076923076924,59.27727272727271,72.46363636363638,71.672,72.73777777777777,72.73777777777777
72.23833333333333,71.92076923076924,59.279090909090904,72.48181818181818,71.672,72.73999999999998,72.73999999999998
72.23583333333333,71.9223076923077,59.35454545454545,72.49636363636363,71.647,72.74111111111111,72.74111111111111
72.23166666666665,71.92461538461538,59.29363636363635,72.51181818181819,71.66,72.72666666666666,72.72666666666666
72.21666666666667,71.91923076923077,59.27363636363636,72.51454545454546,71.66499999999999,72.72,72.72
72.21833333333335,71.90153846153845,59.27454545454545,72.45272727272726,71.674,72.70999999999998,72.70999999999998
72.1925,71.88923076923076,59.30181818181818,72.46272727272726,71.66,72.72888888888889,72.72888888888889
72.21583333333332,71.87461538461538,59.31545454545455,72.48636363636365,71.66,72.70777777777776,72.70777777777776
72.24416666666667,71.87692307692308,59.33454545454545,72.49909090909091,71.66,72.70666666666665,72.70666666666665
72.24166666666667,71.88615384615385,59.32909090909091,72.47000000000001,71.674,72.69999999999999,72.69999999999999
72.24749999999999,71.89230769230768,59.381818181818176,72.47454545454546,71.673,72.69888888888889,72.69888888888889
72.23166666666667,71.90153846153846,59.35727272727272,72.45818181818181,71.652,72.69,72.69
72.22916666666666,71.90923076923076,59.35636363636363,72.44363636363637,71.67699999999999,72.69222222222221,72.69222222222221
72.22249999999998,71.9176923076923,59.341818181818184,72.43909090909091,71.66,72.68888888888888,72.68888888888888
72.24416666666666,71.9253846153846,59.341818181818184,72.45272727272727,71.676,72.68888888888888,72.68888888888888
72.2575,71.93692307692308,59.33545454545454,72.46090909090908,71.691,72.68888888888888,72.68888888888888
72.25083333333332,71.93153846153845,59.342727272727274,72.48,71.65899999999999,72.68888888888888,72.68888888888888
72.26666666666664,71.89923076923077,59.35727272727272,72.46999999999998,71.633,72.67555555555556,72.67555555555556
72.25083333333332,71.89,59.379090909090905,72.40454545454546,71.66199999999999,72.67666666666668,72.67666666666668
72.23499999999999,71.88692307692308,59.39090909090908,72.40909090909089,71.683,72.65666666666667,72.65666666666667
72.2375,71.88692307692308,59.351818181818174,72.34727272727274,71.67800000000001,72.63555555555554,72.63555555555554
72.22916666666664,71.88999999999999,59.34090909090908,72.31727272727272,71.682,72.6211111111111,72.6211111111111
72.23666666666664,71.87923076923076,59.33,72.39636363636365,71.626,72.63000000000001,72.63000000000001
72.235,71.87461538461538,59.33272727272727,72.41,71.63199999999999,72.61555555555555,72.61555555555555
72.21666666666665,71.89692307692306,59.343636363636364,72.39363636363635,71.628,72.62555555555554,72.62555555555554
72.19999999999999,71.89384615384614,59.348181818181814,72.35363636363634,71.63,72.61777777777777,72.61777777777777
72.22083333333332,71.89076923076922,59.35454545454545,72.38727272727273,71.636,72.62666666666665,72.62666666666665
72.22333333333333,71.87692307692306,59.36454545454546,72.38818181818182,71.613,72.62333333333332,72.62333333333332
72.22416666666668,71.88153846153844,59.36272727272726,72.35545454545455,71.64099999999999,72.6511111111111,72.6511111111111
72.23166666666667,71.8753846153846,59.35454545454545,72.3918181818182,71.623,72.63666666666667,72.63666666666667
72.21,71.88692307692307,59.36818181818182,72.35818181818182,71.631,72.64666666666668,72.64666666666668
72.2325,71.88692307692307,59.345454545454544,72.36818181818181,71.63199999999999,72.65555555555555,72.65555555555555
72.21583333333332,71.8930769230769,59.355454545454535,72.37636363636365,71.652,72.64666666666666,72.64666666666666
72.21166666666667,71.88769230769229,59.34909090909091,72.37272727272726,71.652,72.63444444444445,72.63444444444445
72.18333333333332,71.87692307692308,59.344545454545454,72.40272727272728,71.631,72.61777777777777,72.61777777777777
72.22916666666666,71.86999999999999,59.3590909090909,72.39818181818181,71.608,72.63666666666667,72.63666666666667
72.22583333333334,71.86384615384614,59.31909090909091,72.36,71.59100000000001,72.63555555555556,72.63555555555556
72.21,71.86769230769231,59.33818181818182,72.34636363636365,71.619,72.60888888888888,72.60888888888888
72.22166666666668,71.86538461538461,59.35545454545454,72.31818181818181,71.631,72.6011111111111,72.6011111111111
72.175,71.86769230769231,59.378181818181815,72.33909090909091,71.625,72.60888888888888,72.60888888888888
72.21833333333333,71.87384615384616,59.36727272727273,72.33909090909091,71.592,72.59333333333333,72.59333333333333
72.2025,71.87769230769231,59.36272727272728,72.33181818181819,71.624,72.59666666666666,72.59666666666666
72.20166666666667,71.86923076923077,59.348181818181814,72.37454545454547,71.625,72.59777777777776,72.59777777777776
72.18583333333332,71.8623076923077,59.35999999999999,72.32272727272729,71.632,72.63888888888889,72.63888888888889
72.21499999999999,71.86615384615385,59.342727272727274,72.31545454545454,71.609,72.64666666666668,72.64666666666668
72.21416666666667,71.86615384615385,59.347272727272724,72.31181818181818,71.604,72.6511111111111,72.6511111111111
72.2025,71.88307692307693,59.3590909090909,72.3409090909091,71.622,72.63555555555556,72.63555555555556
72.21749999999999,71.88307692307693,59.3590909090909,72.3409090909091,71.622,72.63555555555556,72.63555555555556
72.21749999999999,71.88307692307693,59.3590909090909,72.3409090909091,71.624,72.65222222222222,72.65222222222222
72.19666666666667,71.84461538461538,59.33818181818181,72.26363636363637,71.63199999999999,72.65222222222222,72.65222222222222
72.21583333333332,71.84384615384616,59.33090909090909,72.26272727272728,71.627,72.64,72.64
72.19416666666666,71.83384615384615,59.309999999999995,72.25909090909092,71.604,72.63555555555556,72.63555555555556
72.17916666666666,71.83846153846153,59.30545454545454,72.25636363636364,71.6,72.62777777777778,72.62777777777778
72.17666666666666,71.84153846153846,59.311818181818175,72.30545454545454,71.594,72.62222222222222,72.62222222222222
72.15416666666665,71.83769230769231,59.308181818181815,72.27454545454545,71.6,72.62111111111112,72.62111111111112
72.17083333333333,71.83923076923077,59.315454545454536,72.28545454545456,71.599,72.61666666666666,72.61666666666666
72.17,71.83153846153846,59.30545454545454,72.31545454545454,71.597,72.61888888888889,72.61888888888889
72.14833333333333,71.84461538461538,59.310909090909085,72.31545454545454,71.59400000000001,72.62555555555555,72.62555555555555
72.15166666666666,71.83923076923077,59.33636363636363,72.31363636363636,71.59799999999998,72.63555555555556,72.63555555555556
72.15916666666665,71.82153846153845,59.31818181818182,72.30181818181819,71.577,72.61333333333334,72.61333333333334
72.17999999999999,71.82692307692308,59.28636363636363,72.31818181818181,71.577,72.62444444444445,72.62444444444445
72.18416666666666,71.81615384615384,59.280909090909084,72.33272727272725,71.57000000000001,72.60555555555555,72.60555555555555
72.17999999999999,71.81846153846153,59.27545454545453,72.32090909090908,71.57000000000001,72.59666666666666,72.59666666666666
72.17166666666665,71.81692307692308,59.26363636363636,72.34272727272727,71.574,72.5888888888889,72.5888888888889
72.18166666666666,71.82999999999998,59.279090909090904,72.33363636363639,71.584,72.59555555555556,72.59555555555556
72.17833333333333,71.81384615384616,59.27090909090908,72.32272727272726,71.596,72.59222222222223,72.59222222222223
72.14166666666665,71.80615384615383,59.22636363636364,72.28727272727274,71.598,72.60111111111112,72.60111111111112
72.16999999999999,71.7976923076923,59.24636363636363,72.26454545454546,71.595,72.60888888888888,72.60888888888888
72.18666666666665,71.78,59.24545454545454,72.2690909090909,71.60100000000001,72.63222222222223,72.63222222222223
72.17916666666666,71.76615384615384,59.277272727272724,72.27272727272727,71.63,72.64,72.64
72.18833333333332,71.78076923076922,59.30272727272727,72.26454545454546,71.611,72.6277777777778,72.6277777777778
72.19333333333333,71.7923076923077,59.26,72.25272727272727,71.56,72.61777777777779,72.61777777777779
72.2175,71.79692307692308,59.27818181818182,72.22727272727273,71.559,72.60666666666667,72.60666666666667
72.18249999999999,71.79923076923077,59.26999999999999,72.20272727272726,71.571,72.61777777777779,72.61777777777779
72.17083333333332,71.79923076923077,59.24818181818181,72.19909090909093,71.592,72.5911111111111,72.5911111111111
72.19583333333331,71.77846153846154,59.275454545454544,72.21181818181817,71.599,72.57222222222222,72.57222222222222
72.19749999999999,71.79538461538462,59.26090909090908,72.2309090909091,71.55300000000001,72.56555555555556,72.56555555555556
72.21166666666666,71.78692307692307,59.26545454545455,72.21636363636365,71.59400000000001,72.57777777777778,72.57777777777778
72.20333333333333,71.78461538461538,59.26363636363636,72.22727272727273,71.604,72.5511111111111,72.5511111111111
72.22499999999998,71.78384615384617,59.25818181818182,72.2590909090909,71.596,72.55222222222223,72.55222222222223
72.20416666666667,71.78230769230767,59.286363636363625,72.23636363636365,71.586,72.54555555555555,72.54555555555555
72.18666666666667,71.7823076923077,59.22818181818182,72.23909090909092,71.594,72.53888888888888,72.53888888888888
72.17833333333333,71.79923076923076,59.19636363636364,72.19727272727273,71.60499999999999,72.52444444444444,72.52444444444444
72.19833333333334,71.80615384615386,59.22909090909091,72.26272727272726,71.61699999999999,72.52333333333333,72.52333333333333
72.18083333333333,71.79538461538462,59.20545454545456,72.27545454545454,71.644,72.50333333333333,72.50333333333333
72.16083333333333,71.78461538461539,59.194545454545455,72.23363636363636,71.59100000000001,72.48888888888888,72.48888888888888
72.145,71.77615384615385,59.1909090909091,72.21727272727274,71.525,72.51444444444445,72.51444444444445
72.1675,71.75923076923078,59.22454545454545,72.22000000000001,71.52900000000001,72.49888888888887,72.49888888888887
72.15333333333332,71.75461538461539,59.24909090909091,72.25727272727273,71.56,72.50222222222222,72.50222222222222
72.165,71.76076923076924,59.26272727272726,72.2209090909091,71.563,72.50777777777778,72.50777777777778
72.1575,71.77538461538462,59.25818181818181,72.21636363636365,71.547,72.5111111111111,72.5111111111111
72.18416666666666,71.77384615384615,59.24545454545454,72.21727272727273,71.554,72.49888888888889,72.49888888888889
72.14666666666666,71.77692307692307,59.26181818181817,72.18454545454546,71.56,72.48888888888888,72.48888888888888
72.17999999999999,71.77230769230769,59.22636363636364,72.2109090909091,71.571,72.48777777777778,72.48777777777778
72.18083333333333,71.76461538461538,59.215454545454534,72.2190909090909,71.58200000000001,72.48666666666666,72.48666666666666
72.175,71.76615384615384,59.22545454545455,72.2027272727273,71.587,72.51,72.51
