Time,Time Delta,n_temp,s_temp,e_temp,w_temp,c_temp,b_temp
46:33.9,99061.07445,72.10789473684211,72.28076923076922,72.74214285714285,72.94636363636363,66.42857142857143,0
49:25.4,99232.61926,72.07526315789475,72.34,72.745,72.92909090909092,66.45071428571428,0
52:04.9,99392.12038,72.06526315789473,72.31846153846155,72.75357142857143,72.95909090909092,66.44928571428572,0
54:11.9,99519.08364,72.07000000000001,72.28,72.74999999999999,72.97909090909091,66.46285714285715,0
57:04.8,99692.01153,72.06736842105265,72.30230769230769,72.75214285714286,72.92090909090909,66.44357142857145,0
59:08.4,99815.5326,72.05526315789474,72.2776923076923,72.73571428571428,72.93363636363637,66.455,0
01:11.8,99939.01166,72.05105263157895,72.29615384615384,72.70928571428571,72.92181818181818,66.45642857142857,0
04:03.3,100110.5175,72.06052631578947,72.2876923076923,72.70928571428573,72.91636363636364,66.47142857142858,0
06:55.0,100282.1623,72.05842105263156,72.32461538461538,72.69857142857144,72.89454545454545,66.48,0
09:46.4,100453.6072,72.06631578947368,72.3330769230769,72.68928571428572,72.93454545454546,66.47571428571429,0
11:49.9,100577.0332,72.07684210526315,72.31615384615385,72.71142857142856,72.92727272727272,66.45571428571431,0
14:41.4,100748.5361,72.07526315789472,72.24153846153845,72.71428571428571,72.9090909090909,66.43571428571428,0
17:33.1,100920.2479,72.08736842105263,72.29615384615384,72.70071428571428,72.93636363636364,66.43214285714286,0
20:16.9,101084.1033,72.10105263157895,72.26230769230769,72.68357142857143,72.88909090909091,66.44357142857143,0
22:33.9,101221.1091,72.08947368421053,72.27846153846154,72.7192857142857,72.87727272727271,66.44214285714287,0
25:08.9,101376.067,72.08473684210527,72.26461538461538,72.72642857142857,72.8690909090909,66.44714285714285,0
27:12.4,101499.57,72.08263157894737,72.27615384615385,72.73071428571428,72.87090909090908,66.44428571428571,0
29:57.4,101664.5965,72.09684210526316,72.29230769230767,72.765,72.88181818181818,66.47357142857143,0
32:51.8,101839.0104,72.09789473684211,72.26230769230769,72.78071428571428,72.86272727272727,66.48142857142857,0
35:43.4,102010.5912,72.09315789473685,72.2553846153846,72.75214285714284,72.82181818181817,66.46928571428572,0
38:17.1,102164.275,72.09,72.1553846153846,72.74499999999999,72.86909090909091,66.48142857142857,0
41:08.5,102335.6528,72.08473684210526,72.19692307692308,72.7192857142857,72.84818181818183,66.46714285714286,0
43:13.5,102460.695,72.08631578947367,72.1876923076923,72.69928571428571,72.83727272727272,66.45785714285714,0
46:08.0,102635.2,72.09052631578946,72.19923076923075,72.6692857142857,72.81272727272727,66.45428571428572,0
49:01.0,102808.2029,72.07736842105264,72.21,72.69428571428571,72.83909090909091,66.44000000000001,0
51:40.5,102967.68,72.0721052631579,72.2076923076923,72.69214285714285,72.81636363636363,66.4607142857143,0
54:08.0,103115.1314,72.05999999999999,72.19692307692308,72.6935714285714,72.83727272727272,66.47928571428571,0
56:59.4,103286.5742,72.0621052631579,72.19230769230771,72.67999999999999,72.80272727272728,66.48714285714286,0
59:50.9,103458.115,72.06105263157895,72.16538461538461,72.70357142857144,72.83636363636364,66.46428571428572,0
02:01.9,103589.1205,72.06263157894739,72.16538461538461,72.70142857142856,72.84363636363636,66.45071428571428,0
04:34.5,103741.6403,72.06578947368422,72.17307692307692,72.70142857142858,72.82727272727273,66.45285714285716,0
07:15.5,103902.6896,72.06421052631579,72.19,72.71428571428571,72.80363636363636,66.43214285714286,0
09:20.8,104028.0227,72.06105263157895,72.1853846153846,72.71428571428571,72.81181818181818,66.45428571428572,0
12:00.6,104187.8129,72.0621052631579,72.21923076923078,72.70357142857142,72.83818181818182,66.46000000000001,0
14:52.0,104359.1887,72.06842105263158,72.19307692307692,72.72071428571428,72.82,66.49285714285715,0
17:12.2,104499.3797,72.08315789473684,72.20538461538462,72.72999999999999,72.83818181818182,66.51785714285714,0
20:03.5,104670.6595,72.09894736842107,72.18692307692308,72.74214285714287,72.84545454545454,66.485,0
22:56.1,104843.2384,72.08105263157894,72.16692307692307,72.73642857142856,72.8409090909091,66.47428571428573,0
25:49.1,105016.2592,72.07105263157894,72.17307692307692,72.73642857142856,72.83363636363636,66.46714285714286,0
27:52.5,105139.7253,72.05842105263159,72.2076923076923,72.71642857142858,72.85454545454546,66.47642857142857,0
30:45.5,105312.6452,72.06052631578947,72.22153846153846,72.67928571428571,72.83181818181818,66.45642857142859,0
32:49.0,105436.2283,72.05526315789473,72.21,72.67214285714286,72.81636363636363,66.45857142857145,0
32:49.0,105436.2283,72.05526315789473,72.21,72.67214285714286,72.81636363636363,66.45857142857145,0
46:20.9,106248.0987,72.04315789473684,72.20846153846153,72.71642857142857,72.77272727272727,66.45785714285715,0
49:13.6,106420.7696,72.0321052631579,72.19769230769231,72.71285714285715,72.78454545454545,66.45000000000002,0
52:02.2,106589.4102,72.03315789473685,72.17307692307692,72.69357142857143,72.84181818181817,66.46428571428571,0
54:56.2,106763.3572,72.0242105263158,72.17538461538462,72.70214285714287,72.77272727272727,66.45214285714286,0
57:25.2,106912.3657,72.02105263157895,72.15153846153845,72.67285714285715,72.78727272727272,66.4707142857143,0
00:16.6,107083.7865,72.0357894736842,72.19307692307693,72.66714285714285,72.77636363636363,66.46785714285714,0
03:09.6,107256.7694,72.03263157894736,72.21230769230769,72.67214285714284,72.78636363636363,66.46357142857143,0
05:22.3,107389.458,72.01210526315789,72.20153846153846,72.69500000000001,72.78636363636363,66.47142857142858,0
08:13.6,107560.7309,72.02736842105263,72.18230769230769,72.69785714285715,72.79181818181817,66.48357142857144,0
10:17.2,107684.4109,72.02157894736841,72.19692307692307,72.68857142857142,72.77545454545454,66.47714285714287,0
12:50.7,107837.8507,72.03210526315789,72.19923076923077,72.68071428571429,72.77545454545454,66.44571428571429,0
15:43.6,108010.7526,72.03052631578947,72.17769230769231,72.68071428571429,72.80454545454546,66.45500000000001,0
18:16.6,108163.7854,72.0321052631579,72.18153846153847,72.68785714285714,72.81363636363636,66.47142857142858,0
21:08.1,108335.2692,72.01684210526315,72.1876923076923,72.67642857142856,72.76545454545455,66.48428571428572,0
24:04.1,108511.2382,72.03578947368422,72.20076923076923,72.69285714285715,72.79727272727273,66.46642857142857,0
26:19.6,108646.814,72.03789473684209,72.18230769230769,72.69000000000001,72.80727272727273,66.47214285714286,0
29:12.1,108819.2378,72.02736842105263,72.21076923076922,72.71714285714286,72.79090909090908,66.46928571428572,0
31:15.8,108942.9459,72.0178947368421,72.20384615384616,72.69785714285715,72.82909090909091,66.4692857142857,0
34:10.1,109117.3289,72.0421052631579,72.22,72.68571428571428,72.81818181818181,66.44785714285713,0
37:03.2,109290.3908,72.02526315789474,72.23846153846154,72.6842857142857,72.80272727272727,66.45428571428572,0
39:54.7,109461.8766,72.03894736842106,72.22,72.68928571428572,72.81272727272727,66.43714285714286,0
42:20.6,109607.8019,72.02789473684211,72.22,72.69428571428571,72.80454545454545,66.46642857142858,0
45:12.2,109779.3768,72.03315789473683,72.24076923076923,72.71214285714287,72.81272727272727,66.46642857142857,0
48:09.8,109956.9389,72.04947368421051,72.21692307692307,72.7157142857143,72.83727272727273,66.475,0
51:02.3,110129.4348,72.05,72.20076923076923,72.74071428571428,72.79181818181819,66.48214285714286,0
53:56.8,110304.0198,72.05421052631577,72.17846153846155,72.735,72.77545454545454,66.47214285714286,0
56:54.7,110481.9159,72.04,72.17384615384614,72.69500000000002,72.78090909090909,66.48142857142858,0
59:50.6,110657.801,72.05157894736843,72.21,72.67428571428572,72.79727272727273,66.43714285714286,0
01:54.2,110781.3951,72.05894736842104,72.20307692307692,72.66,72.79272727272728,66.46428571428574,0
04:48.8,110955.9371,72.05263157894737,72.18384615384615,72.67999999999999,72.76181818181819,66.4592857142857,0
06:54.4,111081.5622,72.05,72.19538461538461,72.67928571428571,72.75818181818182,66.46428571428571,0
09:58.4,111265.5659,72.04842105263158,72.18923076923078,72.68285714285715,72.79818181818182,66.45214285714285,0
12:49.8,111436.9317,72.05157894736841,72.16923076923077,72.68428571428572,72.81090909090909,66.4692857142857,0
15:45.3,111612.4437,72.06736842105265,72.19846153846153,72.6907142857143,72.80818181818182,66.48285714285713,0
18:36.7,111783.9115,72.06894736842105,72.18692307692308,72.71214285714285,72.81272727272727,66.48,0
21:43.3,111970.4342,72.06684210526316,72.1753846153846,72.70642857142857,72.77181818181818,66.45285714285713,0
24:34.8,112141.987,72.0836842105263,72.17846153846153,72.71785714285716,72.81545454545454,66.43785714285715,0
27:05.8,112292.9546,72.06894736842105,72.18307692307691,72.70214285714287,72.80272727272727,66.44285714285714,0
29:55.7,112462.9254,72.05315789473684,72.16846153846153,72.74285714285715,72.78272727272727,66.45857142857143,0
32:35.2,112622.4055,72.05578947368421,72.16461538461537,72.73214285714288,72.81181818181818,66.46857142857144,0
35:31.2,112798.3656,72.0542105263158,72.1553846153846,72.71357142857141,72.75727272727272,66.46571428571427,0
37:51.3,112938.4586,72.05684210526316,72.14153846153846,72.69357142857142,72.80272727272728,66.465,0
40:42.8,113109.9974,72.05368421052631,72.15692307692308,72.6742857142857,72.8009090909091,66.47142857142856,0
43:41.7,113288.9176,72.05052631578947,72.14923076923075,72.66,72.78818181818181,66.46000000000001,0
46:38.7,113465.8787,72.05526315789474,72.16615384615385,72.6557142857143,72.80545454545455,66.46071428571429,0
49:04.7,113611.9261,72.05,72.16076923076923,72.63214285714284,72.7890909090909,66.455,0
51:59.4,113786.5941,72.12578947368421,72.16307692307691,72.64357142857143,72.78454545454545,66.45214285714285,0
54:02.8,113909.9791,72.02157894736843,72.13461538461539,72.66571428571429,72.78272727272727,66.45285714285714,0
56:58.9,114086.0382,72.01684210526315,72.16923076923075,72.67,72.81181818181818,66.44785714285715,0
59:57.7,114264.9174,72.02578947368421,72.14307692307692,72.68785714285714,72.78545454545454,66.45928571428571,0
02:01.3,114388.5045,72.03473684210526,72.13846153846154,72.68285714285715,72.8190909090909,66.44642857142857,0
04:30.3,114537.514,72.05157894736843,72.16307692307691,72.70071428571428,72.80545454545455,66.45428571428572,0
07:32.2,114719.3795,72.05315789473684,72.15153846153845,72.69785714285715,72.83090909090909,66.46857142857144,0
10:05.9,114873.0633,72.05315789473683,72.15615384615384,72.68642857142858,72.82272727272726,66.47000000000001,0
12:57.2,115044.3941,72.04631578947368,72.16461538461537,72.70714285714286,72.81,66.45642857142856,0
15:23.3,115190.4785,72.0421052631579,72.15692307692308,72.70285714285714,72.79,66.455,0
18:13.5,115360.6602,72.04473684210525,72.15307692307692,72.70285714285714,72.78272727272727,66.45928571428571,0
20:52.8,115519.9493,72.04526315789474,72.13153846153847,72.70714285714287,72.80363636363636,66.47642857142857,0
23:39.8,115686.9909,72.04368421052632,72.1376923076923,72.70285714285714,72.81545454545454,66.47714285714285,0
26:08.3,115835.4723,72.03631578947369,72.14461538461539,72.71071428571427,72.81363636363636,66.46428571428572,0
28:11.9,115959.0684,72.03421052631579,72.14461538461538,72.69642857142857,72.77999999999999,66.455,0
30:16.3,116083.4605,72.03631578947369,72.15538461538462,72.67214285714286,72.78999999999999,66.45142857142858,0
33:13.9,116261.0947,72.01894736842105,72.14999999999999,72.66142857142856,72.75909090909092,66.44142857142857,0
35:17.3,116384.5178,72.01631578947368,72.14615384615385,72.66428571428571,72.76545454545455,66.45071428571428,0
38:11.8,116558.9797,72.01526315789474,72.16230769230768,72.65214285714286,72.77363636363636,66.46714285714286,0
40:38.8,116705.9381,72.02368421052631,72.14692307692306,72.65428571428573,72.78999999999999,66.45357142857142,0
42:42.4,116829.5722,72.00421052631579,72.11999999999999,72.64214285714286,72.77909090909091,66.45785714285715,0
45:42.8,117009.9465,72.00263157894737,72.12846153846154,72.675,72.76818181818182,66.43928571428572,0
48:38.4,117185.6086,71.99789473684211,72.13307692307693,72.68142857142857,72.78181818181818,66.44642857142857,0
51:37.4,117364.5998,72.0,72.12461538461538,72.66571428571427,72.72909090909091,66.44785714285715,0
54:28.9,117536.1276,72.00263157894737,72.14307692307692,72.66142857142857,72.74454545454546,66.44571428571429,0
56:35.9,117663.0309,71.9957894736842,72.13230769230769,72.65214285714285,72.75545454545454,66.465,0
59:15.0,117822.151,71.98263157894736,72.11307692307693,72.65714285714284,72.74,66.46642857142857,0
02:06.5,117993.6708,71.97263157894737,72.11153846153846,72.65999999999998,72.73818181818181,66.43357142857143,0
04:19.1,118126.2524,71.96894736842103,72.13615384615386,72.67214285714284,72.73454545454545,66.44500000000001,0
06:47.9,118275.1249,71.96368421052631,72.13846153846154,72.67142857142856,72.71545454545456,66.44714285714285,0
08:55.9,118403.1153,71.94789473684212,72.10538461538461,72.65571428571428,72.70272727272729,66.46214285714285,0
11:06.5,118533.6408,71.95421052631578,72.13307692307691,72.66428571428571,72.72727272727273,66.45357142857144,0
13:20.5,118667.6714,71.9557894736842,72.13769230769229,72.67285714285715,72.70636363636365,66.46428571428572,0
15:33.9,118801.0421,71.95842105263156,72.13769230769229,72.66642857142858,72.70272727272727,66.48428571428572,0
17:47.6,118934.7717,71.95421052631578,72.12615384615384,72.65428571428573,72.68909090909091,66.47357142857142,0
19:59.9,119067.0513,71.94947368421053,72.11384615384615,72.6542857142857,72.7109090909091,66.47642857142857,0
22:03.4,119190.5493,71.9215789473684,72.11999999999999,72.66285714285715,72.74181818181818,66.50785714285713,0
24:15.9,119323.0599,71.92105263157893,72.13153846153847,72.6592857142857,72.72000000000001,66.46642857142858,0
26:24.9,119452.0823,71.91999999999999,72.1453846153846,72.67214285714286,72.7209090909091,66.46428571428571,0
28:35.8,119582.9948,71.92105263157895,72.14461538461538,72.66499999999999,72.73181818181818,66.46785714285714,0
30:40.9,119708.1029,71.92210526315789,72.11846153846153,72.63857142857142,72.7572727272727,66.45214285714285,0
32:54.0,119841.1636,71.9178947368421,72.11461538461538,72.62071428571427,72.76545454545455,66.42857142857143,0
35:05.1,119972.2961,71.91157894736841,72.12307692307692,72.61857142857143,72.7890909090909,66.4392857142857,0
37:16.0,120103.1305,71.90473684210525,72.12461538461538,72.62928571428571,72.78090909090909,66.44642857142857,0
39:23.9,120231.0909,71.89684210526316,72.12923076923076,72.60214285714285,72.74818181818182,66.44428571428571,0
41:31.9,120359.0992,71.89263157894736,72.11692307692307,72.60714285714285,72.75,66.46357142857143,0
43:35.4,120482.5942,71.87736842105262,72.1,72.60928571428572,72.72818181818182,66.46357142857143,0
45:39.0,120606.1473,71.87789473684211,72.10846153846154,72.59071428571428,72.70272727272727,66.45214285714285,0
47:44.5,120731.7175,71.87421052631578,72.10384615384615,72.60071428571429,72.68818181818182,66.45142857142858,0
49:58.6,120865.7702,71.88157894736842,72.08692307692307,72.61142857142856,72.69454545454546,66.425,0
52:04.6,120991.8034,71.88157894736842,72.08538461538461,72.60642857142857,72.6809090909091,66.415,0
54:20.1,121127.2341,71.87210526315789,72.08846153846154,72.60714285714285,72.69272727272728,66.41785714285714,0
56:23.9,121251.0592,71.87,72.09692307692309,72.60214285714285,72.68545454545455,66.43785714285714,0
58:32.0,121379.1735,71.86421052631579,72.12846153846155,72.60928571428572,72.69181818181819,66.44428571428571,0
00:35.5,121502.7106,71.8636842105263,72.13615384615385,72.59,72.69363636363637,66.44928571428571,0
03:03.9,121651.0951,71.86473684210526,72.12461538461538,72.58642857142857,72.70636363636363,66.44,0
05:12.1,121779.2574,71.86,72.11384615384614,72.59571428571428,72.73272727272727,66.42571428571428,0
08:04.9,121952.0955,71.84684210526315,72.10538461538462,72.58571428571427,72.7590909090909,66.41071428571429,0
10:21.9,122089.1173,71.84631578947368,72.0823076923077,72.60071428571428,72.77090909090909,66.42571428571428,0
13:01.9,122249.1154,71.83894736842105,72.11076923076922,72.62071428571429,72.72454545454546,66.45142857142858,0
15:05.5,122372.6625,71.82999999999998,72.06769230769231,72.62857142857142,72.70818181818183,66.44214285714285,0
17:12.5,122499.7278,71.83263157894737,72.09384615384614,72.62714285714286,72.71363636363637,66.45785714285714,0
19:32.0,122639.1888,71.83052631578947,72.07153846153845,72.61142857142856,72.68545454545455,66.45571428571428,0
21:50.0,122777.1376,71.83631578947367,72.10153846153845,72.58642857142857,72.70545454545454,66.45142857142856,0
24:03.5,122910.7183,71.8278947368421,72.1076923076923,72.58928571428571,72.70727272727274,66.48071428571428,0
26:16.1,123043.2469,71.83526315789474,72.12076923076923,72.60857142857142,72.73636363636363,66.49142857142859,0
